"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
1,3094368,3094410,43,1043.2,482.4,949.6,668.1,5.39,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3094556,3094579,24,965.2,630.5,895.8,675.2,2.14,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3094937,3094975,39,897.2,673.6,1024.8,579,4.12,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3095191,3095244,54,1003.9,600,892.2,289.7,8.52,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3095556,3095603,48,902.9,321.3,1099,554.3,7.88,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3096093,3096148,56,1076.2,537.1,667.4,514.5,10.53,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3096381,3096427,47,708.8,514.3,848.8,324,6.09,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3096809,3096847,39,828.9,342,643.8,244.7,5.34,"1001.jpg",3094097,3094367,FALSE,FALSE
1,3096992,3097043,52,665.2,246.1,1088.7,274.2,10.83,"1001.jpg",3094097,3094367,FALSE,FALSE
2,3099191,3099241,51,851.7,467.3,572.8,780.8,10.73,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3099549,3099572,24,620.8,737.6,666.1,688.7,1.7,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3099853,3099881,29,653.9,697.5,742.3,627.7,2.89,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3100124,3100162,39,743.3,630.1,819.6,475.2,4.47,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3100471,3100523,53,807.9,503.5,1115.4,311.1,9.36,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3100847,3100900,54,1076.3,323,1276.8,760.5,12.33,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3101401,3101483,83,1251.6,706.1,880.3,386.2,12.6,"1006.jpg",3098706,3099190,FALSE,FALSE
2,3101759,3101804,46,919.3,411.1,816.2,543.7,4.35,"1006.jpg",3098706,3099190,FALSE,FALSE
3,3103737,3103759,23,892.5,437.7,871.5,378.7,1.62,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3104055,3104093,39,879.5,364.1,996.6,294,3.52,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3104276,3104325,50,1007.4,301.7,1347.7,248.3,8.75,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3104624,3104649,26,1318.5,256.6,1416.8,315.1,2.86,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3104984,3105047,64,1429,327.1,834.3,758.7,18.61,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3105274,3105290,17,879.9,719.3,919.2,707.9,1.06,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3105589,3105615,27,903.3,714,1000.2,733.6,2.56,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3105786,3105850,65,998.1,730.6,505.9,360.5,15.67,"1094.jpg",3103205,3103736,FALSE,FALSE
3,3106058,3106109,52,527.3,397.1,903.5,348.3,9.64,"1094.jpg",3103205,3103736,FALSE,FALSE
4,3108085,3108105,21,796.4,334.8,792.5,291.4,1.12,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3108329,3108373,45,793.4,292.7,535.8,259.7,6.57,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3108622,3108675,54,572.4,257.4,977.5,301.2,10.36,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3109029,3109044,16,936.5,312.5,940.5,342.7,0.79,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3109148,3109199,52,942.4,346.2,1354.1,298.2,10.56,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3109576,3109608,33,1303.1,302.2,1186.4,260.5,3.15,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3109826,3109871,46,1175.5,259.9,1312,434.4,5.65,"1101.jpg",3107647,3108084,FALSE,FALSE
4,3110202,3110248,47,1292.5,415,1285.3,787.2,9.51,"1101.jpg",3107647,3108084,FALSE,FALSE
