"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
1,5338085,5338120,36,974.8,518.4,842.8,612.6,4.21,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5338335,5338351,17,846.2,627.8,826.2,661.5,1.02,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5338604,5338645,42,821.8,666.7,676.1,444.6,6.85,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5338855,5338866,12,664.9,419.8,679.3,401.7,0.59,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5339010,5339052,43,676.5,406.3,945.3,261.6,7.83,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5339264,5339282,19,930.4,259.3,893.3,273.2,1.02,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5339475,5339483,9,890.7,269.5,880.9,281.1,0.39,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5339572,5339609,38,877.3,277,670.2,139.4,6.32,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5340222,5340272,51,664.8,143.8,1234.6,175.8,14.38,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5340538,5340566,29,1219.9,164.3,1194.8,281.9,3.04,"1001.jpg",5337591,5338084,FALSE,FALSE
1,5340637,5340690,54,1190.1,266.7,1382.3,498.6,7.66,"1001.jpg",5337591,5338084,FALSE,FALSE
2,5345009,5345030,22,908.9,375.6,852.4,355.6,1.55,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5345147,5345174,28,843.2,373.7,816.3,469,2.56,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5345485,5345517,33,810.4,467.4,747,595.2,3.69,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5345762,5345778,17,749.8,589.5,722.8,582.8,0.72,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5345925,5345954,30,729.2,585.8,639.7,695.5,3.63,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5346140,5346145,6,640.9,675,648.4,668.6,0.25,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5346544,5346575,32,642.9,686.2,489.9,665.9,3.87,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5346638,5346686,49,478,667.4,659.2,246,11.59,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5346920,5346966,47,630.7,255.8,1074.7,220.2,11.33,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5347098,5347124,27,1063.7,211.4,1203.8,222.4,3.58,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5347258,5347336,79,1197.9,212.4,1276.8,764.3,14.17,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5347441,5347460,20,1285.3,733.1,1240.2,688.3,1.62,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5347625,5347648,24,1253.2,685.1,1190,679.2,1.62,"1006.jpg",5344699,5345008,FALSE,FALSE
2,5347770,5347798,29,1196.5,687,1174,701.8,0.69,"1006.jpg",5344699,5345008,FALSE,FALSE
3,5349641,5349649,9,900.3,305.9,880.1,300,0.54,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5349906,5349924,19,882.1,312.5,877.9,366.6,1.4,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5350072,5350121,50,877.1,358,1388.2,195.4,13.57,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5350367,5350375,9,1372.9,181.1,1373.1,163.5,0.44,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5350744,5350811,68,1373.7,170.1,1213,1084.2,22.87,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5351250,5351307,58,1229.1,1053.9,924.9,783,10.29,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5351399,5351424,26,906.3,779.1,892.4,682.6,2.52,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5351516,5351531,16,893.6,690.7,909.9,661.2,0.87,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5351787,5351804,18,901,674.3,888.7,626.2,1.29,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5351956,5352003,48,879.6,623.7,673.2,223.8,11.54,"1094.jpg",5349141,5349640,FALSE,FALSE
3,5352123,5352146,24,666.4,229.5,593.5,203.2,1.95,"1094.jpg",5349141,5349640,FALSE,FALSE
4,5353674,5353728,55,789.2,232.8,499.1,175.8,7.41,"1101.jpg",5353282,5353673,FALSE,FALSE
4,5353956,5353969,14,486.6,174.9,452.3,155.5,0.97,"1101.jpg",5353282,5353673,FALSE,FALSE
4,5354130,5354192,63,458.6,158.8,1310.9,202.5,21.1,"1101.jpg",5353282,5353673,FALSE,FALSE
