"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
3,5948054,5948067,14,852.2,380.3,867.1,359.2,0.67,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5948502,5948570,69,864.4,369.6,890,675.2,7.93,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5948758,5948792,35,889.3,664.9,895.7,712.3,1.24,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5949232,5949267,36,892.7,729.6,864.8,676.7,1.55,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5949577,5949622,46,824.9,681.5,670.5,551.7,5.19,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5949789,5949832,44,655.6,547.8,689.3,394.6,4.04,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5949976,5950024,49,681.1,407.1,840.3,368.9,4.2,"1094.jpg",5947667,5947835,FALSE,FALSE
3,5950594,5950645,52,852.4,351.6,1019.1,444.4,4.94,"1094.jpg",5947667,5947835,FALSE,FALSE
4,5952645,5952702,58,956,494.8,1298.7,358.4,9.47,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5952797,5952824,28,1317.8,358.8,1305.1,263.6,2.44,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5953352,5953393,42,1280.3,279.5,1299.4,375.3,2.49,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5953581,5953622,42,1299,381.6,1285.2,472.5,2.36,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5953942,5953957,16,1289.4,498.6,1291.9,462.3,0.94,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5954065,5954127,63,1287,465.6,829.4,345.8,12.1,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5954578,5954597,20,816.3,356.3,830.8,344.1,0.49,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5954784,5954807,24,826.8,354.3,750.3,319.6,2.16,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5954951,5954959,9,746,322.4,733.5,310.9,0.44,"1101.jpg",5952459,5952644,FALSE,FALSE
4,5955210,5955254,45,733.1,319.8,677.6,452.3,3.69,"1101.jpg",5952459,5952644,FALSE,FALSE
5,5957151,5957207,57,814.4,448.7,1077.7,272,8.17,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5957297,5957319,23,1080.2,264.7,1082.6,196.8,1.73,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5957472,5957482,11,1074.2,221.9,1063,204.5,0.53,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5957667,5957716,50,1059.4,212.5,954.4,332.2,4.09,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5958395,5958470,76,982.7,348.2,1285.7,671.9,11.39,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5958607,5958633,27,1286.8,667.9,1267.9,685.8,0.66,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5959258,5959324,67,1245.4,718.5,1137.5,976,7.06,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5959473,5959490,18,1133.3,969.6,1123.9,926.6,1.11,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5959702,5959762,61,1117.5,933.3,1365,864.3,6.46,"1112.jpg",5956967,5957150,FALSE,FALSE
5,5960039,5960066,28,1336.6,857.3,1278.8,807.1,1.93,"1112.jpg",5956967,5957150,FALSE,FALSE
6,5961562,5961585,24,870.9,517.4,888.5,488.1,0.89,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5961757,5961779,23,893,506.5,910.3,497.9,0.5,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5962039,5962090,52,918.2,506.8,813.6,633.5,4.26,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5962501,5962550,50,812.8,656.5,954,763.5,4.58,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5962847,5962865,19,946,776.6,981.6,768,0.95,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5963049,5963088,40,960.4,770.9,1268.1,727.3,7.96,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5963344,5963364,21,1265.3,719.3,1269,687.8,0.81,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5963616,5963660,45,1260.9,698,1268.7,470.8,5.84,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5964090,5964115,26,1281.8,470.2,1266.1,430.3,1.1,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5964220,5964265,46,1272,442.8,778.6,416.4,12.65,"1118.jpg",5961267,5961561,FALSE,FALSE
6,5964344,5964366,23,750.8,416.4,645.8,324.6,3.57,"1118.jpg",5961267,5961561,FALSE,FALSE
7,5967099,5967137,39,887.8,459.5,641.4,419.7,6.42,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5967248,5967272,25,630.5,425.8,567.7,370.1,2.13,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5967424,5967437,14,564.6,380.9,580.5,361.8,0.63,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5967808,5967884,77,572.7,372.2,512.3,695.4,8.36,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5968181,5968215,35,513.2,689.4,499.2,733.9,1.18,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5968424,5968486,63,501.6,748.4,974.7,844.7,12.19,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5968694,5968724,31,961.9,857.1,1022.3,762.4,2.88,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5968847,5968884,38,1020,777.9,944,828.9,2.36,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5969075,5969132,58,925.2,839.3,1255.4,674.6,9.45,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5969458,5969494,37,1252.1,665.4,1220.6,530.8,3.56,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5969649,5969706,58,1216.2,534.4,1113.5,334.6,5.79,"1132.jpg",5966892,5967098,FALSE,FALSE
7,5969909,5969937,29,1124.6,330.1,1155,343.6,0.86,"1132.jpg",5966892,5967098,FALSE,FALSE
8,5972266,5972298,33,964.9,429,1134.6,354.5,4.79,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5972751,5972766,16,1102.7,387.4,1114.9,412.8,0.73,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5972934,5972980,47,1114.5,410.1,1210.1,548.3,4.34,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5973235,5973252,18,1195.2,560.9,1215.4,577.7,0.68,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5973418,5973471,54,1214.2,579.8,672,839.2,15.32,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5973696,5973717,22,650,841.6,604.7,866.1,1.3,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5973993,5974025,33,606.2,860.4,489.3,830.7,3,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5974154,5974173,20,484.4,836.7,451.5,793.8,1.34,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5974392,5974416,25,458.9,803.2,401.2,730.7,2.3,"1178.jpg",5972092,5972265,FALSE,FALSE
8,5974608,5974627,20,417.8,708.6,421.1,661.7,1.18,"1178.jpg",5972092,5972265,FALSE,FALSE
9,5976823,5976873,51,852.2,436.9,687.2,442.2,4.25,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5977323,5977379,57,679.2,476.8,1053.3,580.7,10,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5977518,5977534,17,1036.2,586.5,1017.6,592,0.5,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5977632,5977665,34,1018.2,589,1085.6,576.4,1.78,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5977806,5977853,48,1092.1,576.5,1075.6,274.7,7.8,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5978103,5978120,18,1045.8,270.1,1006.3,246.2,1.19,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5978367,5978389,23,1000.7,249.3,1066.2,236.2,1.72,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5978653,5978709,57,1062.7,251.4,1290.9,477.8,8.23,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5979381,5979431,51,1294.8,509.5,1097.9,592.9,5.49,"1188.jpg",5976667,5976822,FALSE,FALSE
9,5979567,5979584,18,1094.9,597.4,1091.9,574.3,0.61,"1188.jpg",5976667,5976822,FALSE,FALSE
10,5981416,5981449,34,864.7,493.8,900.3,541.9,1.55,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5981601,5981613,13,904.1,549,879.9,544,0.64,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5981844,5981878,35,880.4,550.7,929.7,689.4,3.82,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5982115,5982166,52,932.3,689.7,757.6,521,6.28,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5982313,5982333,21,756.1,519.2,724.6,500,0.95,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5982893,5982959,67,725.9,511.5,750.1,862.3,9.02,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5983178,5983221,44,755.9,856.1,697.7,908.1,1.98,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5983549,5983634,86,708.9,925.6,1453.7,659.4,19.77,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5983818,5983845,28,1432.7,647.6,1396.2,673.2,1.12,"1226.jpg",5981200,5981415,FALSE,FALSE
10,5984128,5984162,35,1380.9,666.9,1411.8,515.1,3.95,"1226.jpg",5981200,5981415,FALSE,FALSE
11,5986028,5986042,15,765.1,430.6,747.5,401.3,0.88,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5986289,5986303,15,722,409.3,740.4,402.1,0.51,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5986543,5986559,17,732.2,403.8,687.1,405.5,1.16,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5986859,5986911,53,685,411.5,984.8,752.4,11.68,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5987105,5987131,27,982.7,745.8,1026.4,802.8,1.85,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5987505,5987547,43,1027.8,803.4,762.8,912.7,7.33,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5987778,5987917,140,765.3,916.6,456.5,765.5,8.61,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5988301,5988312,12,455.9,769.6,466.4,747.8,0.61,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5988429,5988454,26,463.7,751.3,592.4,752.4,3.21,"1227.jpg",5985709,5986027,FALSE,FALSE
11,5988697,5988729,33,592,751.3,697.4,725.4,2.75,"1227.jpg",5985709,5986027,FALSE,FALSE
12,5990312,5990355,44,900.3,520.6,852,307.2,5.66,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5990460,5990478,19,835.7,308.7,839.8,260.1,1.25,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5990613,5990630,18,823.9,270.2,835.5,250,0.6,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5990934,5990990,57,839.1,262.8,652.3,462.2,7.01,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5991346,5991373,28,668.1,470.4,681.5,485.6,0.52,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5991759,5991817,59,691.9,481,833.2,756.8,7.98,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5991980,5992017,38,827.8,787.7,827,851.2,1.62,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5992152,5992205,54,815.3,865.3,411,538.2,13.07,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5992327,5992350,24,409.6,510.6,414.7,432.8,1.97,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5992519,5992527,9,411.2,438.1,420.8,420.7,0.5,"1233.jpg",5990134,5990311,FALSE,FALSE
12,5992969,5993046,78,420.1,424.9,1140.3,446.8,18.1,"1233.jpg",5990134,5990311,FALSE,FALSE
13,5995085,5995122,38,832.4,462.8,920.3,460.1,2.28,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5995225,5995248,24,931.2,469.1,950.9,395.7,1.97,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5995463,5995490,28,967,408.2,1033.9,307.1,3.13,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5995663,5995679,17,1033.7,305.9,1057.5,275,1,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5995832,5995857,26,1045.7,297.1,1137.4,289.1,2.37,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5996056,5996092,37,1117,301.8,1021.4,344.5,2.7,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5996312,5996392,81,1009.3,340.5,788.1,820.9,13.58,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5996527,5996560,34,792.5,802.8,805.8,860,1.5,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5996882,5996894,13,824.5,866.8,827.4,880.3,0.35,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5997234,5997313,80,823.1,887.4,1294.7,582.8,14.31,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5997494,5997532,39,1280.4,577,1371.6,604.4,2.41,"1265.jpg",5994909,5995084,FALSE,FALSE
13,5997769,5997816,48,1383.2,606.4,1320.8,736.5,3.67,"1265.jpg",5994909,5995084,FALSE,FALSE
14,5999536,5999571,36,858.1,494.4,846.4,310.4,4.76,"1277.jpg",5999384,5999535,FALSE,FALSE
14,5999712,5999722,11,839.3,283.4,818.7,274.3,0.58,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6000172,6000226,55,827.8,297,706.4,450.8,5.04,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6000452,6000520,69,714.9,469.3,978.8,721.2,9.41,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6000689,6000719,31,990.7,713.3,972.1,685.4,0.87,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6001232,6001282,51,952.2,707.5,889.9,869.6,4.46,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6001535,6001563,29,895.1,876.6,909.5,869,0.42,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6001789,6001860,72,902.6,885.9,1204.1,451.1,13.56,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6001975,6002008,34,1198.4,450,1223.9,385.2,1.79,"1277.jpg",5999384,5999535,FALSE,FALSE
14,6002136,6002166,31,1212.5,389.5,1276,369,1.7,"1277.jpg",5999384,5999535,FALSE,FALSE
15,6004160,6004214,55,864.4,450.9,1074.5,379.8,5.74,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6004351,6004372,22,1071.7,373.9,1100.1,322.7,1.51,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6004649,6004670,22,1082.8,352.8,1035,370.1,1.31,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6004923,6004973,51,1032.2,377.2,1230.4,396.7,5.13,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6005135,6005165,31,1220.7,400.5,1253.5,425.7,1.06,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6005390,6005432,43,1266.3,430.2,1289.6,532.5,2.7,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6005627,6005692,66,1279.8,546.2,1221.4,809.4,6.9,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6005870,6005904,35,1228.2,797.7,1180.8,830.5,1.47,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6006217,6006286,70,1164.4,832.5,749.1,667.7,11.44,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6006534,6006555,22,749.5,673.9,770.2,689.1,0.66,"1287.jpg",6003917,6004159,FALSE,FALSE
15,6006777,6006837,61,775.6,683.5,422.9,696,8.87,"1287.jpg",6003917,6004159,FALSE,FALSE
16,6008873,6008909,37,919.6,499.8,807,526,3,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6009112,6009139,28,794.6,531,845.2,666.4,3.75,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6009345,6009371,27,823.5,665.5,841.3,686.7,0.72,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6009495,6009515,21,844.2,685,814.1,705.7,0.94,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6009669,6009705,37,814.5,707.7,904.5,658.9,2.65,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6009914,6009969,56,907.7,656.8,1162.9,703.1,6.69,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6010270,6010287,18,1149.9,703.6,1164.6,722.5,0.62,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6010399,6010440,42,1162.5,719.1,1319.3,596.4,5.09,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6010645,6010684,40,1324.7,596,1233.1,409,5.34,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6010908,6010926,19,1217.2,413.6,1227.6,390.4,0.65,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6011091,6011133,43,1227.7,397,1031.4,406.3,5.06,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6011390,6011422,33,1007.3,402.6,1038.6,439.1,1.25,"1296.jpg",6008659,6008872,FALSE,FALSE
16,6011676,6011726,51,1057.5,447.1,944.7,345.3,3.94,"1296.jpg",6008659,6008872,FALSE,FALSE
17,6013747,6013763,17,756.3,391.9,779,364.7,0.91,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6014019,6014078,60,768.6,383.5,1092.2,481.9,8.73,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6014588,6014658,71,1081.9,486.7,1064,814.1,8.45,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6014828,6014857,30,1064.4,806.8,1081.7,800.7,0.47,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6015002,6015062,61,1092.7,807.8,794.7,773.6,7.71,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6015398,6015431,34,815.3,781.1,855.7,856.1,2.18,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6015599,6015656,58,876.8,855.8,717.5,631.3,7.07,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6015917,6015934,18,717,612.9,695.9,578.8,1.03,"1335.jpg",6013450,6013746,FALSE,FALSE
17,6016052,6016099,48,694,581.7,809,312.7,7.54,"1335.jpg",6013450,6013746,FALSE,FALSE
18,6018685,6018734,50,873,463.6,759.7,549.3,3.68,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6018922,6018943,22,767.9,569.4,780.4,619.3,1.33,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6019119,6019178,60,768.1,620.9,1227.5,588.5,11.82,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6019401,6019447,47,1218.5,595.2,1136.2,700.1,3.44,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6019705,6019735,31,1135.7,708.8,1174.4,753.4,1.52,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6019883,6019912,30,1185.5,756.3,1208.3,772.2,0.71,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6020024,6020062,39,1215.7,776.9,1169.2,826.6,1.74,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6020272,6020295,24,1153.5,835.3,1229.7,842.7,1.95,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6020446,6020500,55,1224.5,842.2,1034.4,406.5,12.19,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6020711,6020738,28,1005.4,364.8,985.1,301.8,1.71,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6020859,6020910,52,992.2,314,516.5,240.2,12.17,"1391.jpg",6018525,6018684,FALSE,FALSE
18,6021205,6021216,12,501.8,248.3,476.6,239.9,0.66,"1391.jpg",6018525,6018684,FALSE,FALSE
19,6023795,6023842,48,882,458.1,673.4,440.5,5.38,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6023975,6023987,13,651.4,439.4,654.8,413.3,0.68,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6024213,6024228,16,636.6,423.6,644,414.3,0.3,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6024441,6024499,59,648.1,421.5,1239.7,265.1,15.56,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6024609,6024636,28,1230.9,269.7,1249.1,186.2,2.16,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6024796,6024808,13,1255.7,202.7,1269.3,181.4,0.64,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6025171,6025248,78,1263.1,191.7,1332.2,556.3,9.43,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6025410,6025469,60,1332.3,545.2,1313.7,746.9,5.17,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6025524,6025588,65,1312.5,734.7,1067.4,426.1,10.11,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6025741,6025770,30,1078.3,412.6,1055.9,418.1,0.6,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6026072,6026153,82,1040.8,418.6,1288.2,890.3,13.59,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6026302,6026334,33,1280.3,881,1302.6,932.1,1.4,"1420.jpg",6023650,6023794,FALSE,FALSE
19,6026550,6026607,58,1309.3,936.9,1071.4,719.4,8.18,"1420.jpg",6023650,6023794,FALSE,FALSE
20,6028287,6028326,40,766.1,494.9,879.6,336.8,5.03,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6028470,6028487,18,885.5,346,903.7,317.3,0.88,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6028784,6028850,67,902,347.3,786.3,625.3,7.79,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6029267,6029302,36,797.8,619,729.3,629.4,1.79,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6029642,6029679,38,726.7,609.3,815.2,619.4,2.3,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6030059,6030120,62,823.6,639.7,1316,576.7,12.7,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6030403,6030453,51,1317.4,558.2,1440.8,650.5,3.89,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6030728,6030771,44,1430,670.5,1373.2,439.3,6.05,"1433.jpg",6028067,6028286,FALSE,FALSE
20,6031049,6031070,22,1361.3,440.5,1347.2,386.7,1.42,"1433.jpg",6028067,6028286,FALSE,FALSE
21,6032813,6032841,29,874.3,427.7,941.3,290.6,3.94,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6032960,6032980,21,926.6,288.8,911.9,240.1,1.3,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6033134,6033153,20,906.8,260.9,936.8,257.2,0.78,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6033517,6033571,55,932.6,276.5,966.7,521.6,6.39,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6033753,6033808,56,965.3,528.2,1093.5,674.2,5.04,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6033981,6034042,62,1089.3,686.2,729.2,568.4,9.77,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6034296,6034345,50,731.1,579.9,683.5,738.3,4.26,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6034536,6034583,48,685.7,748.9,751.6,502.9,6.55,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6034955,6034971,17,738.1,492.7,736.6,469.4,0.6,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6035089,6035115,27,735,471.3,746,373.2,2.55,"1460.jpg",6032642,6032812,FALSE,FALSE
21,6035325,6035355,31,745,377.3,591.9,366.6,3.91,"1460.jpg",6032642,6032812,FALSE,FALSE
22,6039314,6039378,65,929.8,479.2,1168.4,299.6,7.7,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6039521,6039542,22,1185.7,309,1218.2,294.8,0.91,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6039711,6039746,36,1208.6,308,1238.5,458.1,3.93,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6039932,6039953,22,1239.8,456.3,1233.4,513.5,1.49,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6040195,6040249,55,1233.5,511.2,1302.6,720.2,5.65,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6040713,6040764,52,1310,738.3,1285.8,915.2,4.51,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6041102,6041137,36,1292.5,935.3,1223.4,910.6,1.84,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6041186,6041255,70,1210.1,913.6,565.9,578.5,18.36,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6041445,6041476,32,545.1,568.4,580.7,477.6,2.49,"1472.jpg",6039084,6039313,FALSE,FALSE
22,6041686,6041708,23,571,490.3,578.3,424.5,1.7,"1472.jpg",6039084,6039313,FALSE,FALSE
23,6045608,6045629,22,932.2,485.3,881.6,436.8,1.82,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6045785,6045803,19,881.5,428.8,902.1,421.2,0.57,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6046185,6046239,55,891.7,450.1,1022.1,606.7,5.29,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6046389,6046400,12,1020,626,1016.1,600.9,0.66,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6046693,6046756,64,1000.9,607.9,947.2,823.9,5.74,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6046934,6046980,47,936.8,821.8,1043.9,939.8,4.06,"1479.jpg",6045459,6045607,FALSE,FALSE
23,6047138,6047194,57,1030,945.9,704.6,903.8,8.34,"1479.jpg",6045459,6045607,FALSE,FALSE
