"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
2,2055328,2055372,45,1352.1,545.7,1324.5,683.6,3.6,"1006.jpg",2052713,2053447,FALSE,FALSE
3,2059699,2059723,25,863.9,441.5,878.8,354.5,2.29,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2060033,2060087,55,871.9,346.7,881.5,632.2,7.4,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2060594,2060672,79,876.9,644.3,1376.8,427.9,13.9,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2060757,2060790,34,1382.9,426.6,1364.7,319.9,2.75,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2061255,2061333,79,1362.6,325.4,1343.3,920.6,14.98,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2061585,2061654,70,1339.7,936,784.1,824.9,14.31,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2061782,2061836,55,768.3,818.2,526.5,807.2,6.1,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2061961,2062014,54,508.8,809.3,542.3,420,9.89,"1094.jpg",2059214,2059698,FALSE,FALSE
3,2062244,2062312,69,540.1,419.5,865,692.7,10.86,"1094.jpg",2059214,2059698,FALSE,FALSE
4,2064962,2064983,22,843.3,384.2,781,341.3,1.95,"1101.jpg",2064505,2064961,FALSE,FALSE
4,2065156,2065223,68,784.7,324.1,1287.3,338.7,12.83,"1101.jpg",2064505,2064961,FALSE,FALSE
4,2066069,2066161,93,1293.5,340.2,630.2,541.1,17.6,"1101.jpg",2064505,2064961,FALSE,FALSE
4,2066833,2066885,53,631.8,540.4,755.4,333.7,6.19,"1101.jpg",2064505,2064961,FALSE,FALSE
4,2067039,2067053,15,761.4,322.3,776,288.8,0.94,"1101.jpg",2064505,2064961,FALSE,FALSE
4,2067460,2067530,71,778.6,290.4,1323.1,259,13.84,"1101.jpg",2064505,2064961,FALSE,FALSE
5,2069672,2069716,45,1066.4,423.1,1074.8,205.6,5.58,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2070060,2070064,5,1073.8,195.9,1079.9,191.5,0.19,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2070335,2070400,66,1082.4,196.3,1130.7,665.7,12.08,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2070573,2070620,48,1127.7,684.7,1302.7,723.8,4.58,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2071151,2071233,83,1321.4,730.4,581.2,786.1,18.68,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2071446,2071506,61,559.9,782.8,534.9,467.4,8.04,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2072065,2072103,39,547.7,457,486.2,303.1,4.2,"1112.jpg",2069280,2069671,FALSE,FALSE
5,2072271,2072308,38,487.7,310.2,707.5,260.9,5.66,"1112.jpg",2069280,2069671,FALSE,FALSE
6,2080218,2080270,53,1284.8,596.8,1090.5,720.5,5.91,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2080515,2080555,41,1078.6,731.7,941.7,739.6,3.55,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2080726,2080770,45,937.2,745.7,802,631.3,4.58,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2080929,2080970,42,794.8,637.3,675.6,509,4.51,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2081194,2081227,34,672.6,517.4,771.5,384.9,4.25,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2081444,2081520,77,767.9,383.3,1412.8,506,16.63,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2081876,2081916,41,1424.9,510,1468.5,393.5,3.14,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2082039,2082073,35,1472.4,394.5,1423.8,277.4,3.18,"1118.jpg",2079413,2080217,FALSE,FALSE
6,2082265,2082326,62,1430.4,281.5,1321.4,720,11.43,"1118.jpg",2079413,2080217,FALSE,FALSE
7,2084850,2084885,36,1170,464.6,1155,334.5,3.38,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2085154,2085235,82,1161.2,348,581.7,392.4,14.77,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2085550,2085563,14,595.8,386.2,604,365.5,0.57,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2085695,2085774,80,602.9,371.6,1221.8,745.8,18.4,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2085984,2086047,64,1221.1,759.3,967.1,881.9,7.22,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2086433,2086496,64,971,876.6,1476.5,745.4,13.11,"1132.jpg",2084505,2084849,FALSE,FALSE
7,2086599,2086657,59,1481.2,722.9,1484.8,440.6,7.12,"1132.jpg",2084505,2084849,FALSE,FALSE
8,2089214,2089247,34,1106.6,468.1,1108.2,354.6,2.93,"1178.jpg",2088863,2089213,FALSE,FALSE
8,2089647,2089660,14,1102,361.2,1106.7,385.2,0.63,"1178.jpg",2088863,2089213,FALSE,FALSE
8,2090107,2090183,77,1116.6,377.8,578.5,782.7,17.15,"1178.jpg",2088863,2089213,FALSE,FALSE
8,2090674,2090704,31,576.4,799.5,461,794,2.87,"1178.jpg",2088863,2089213,FALSE,FALSE
8,2090856,2090936,81,472.4,793.2,1380.7,832.6,22.5,"1178.jpg",2088863,2089213,FALSE,FALSE
8,2091411,2091435,25,1400,837,1424.6,785.7,1.43,"1178.jpg",2088863,2089213,FALSE,FALSE
9,2097181,2097237,57,709.4,512.1,1036.9,307.3,9.95,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2097423,2097443,21,1049,295.5,1066.1,237.9,1.54,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2097781,2097843,63,1066.3,238.3,1059.3,635.5,10.23,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2098012,2098034,23,1053.4,656.6,1067.3,592.3,1.71,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2098248,2098268,21,1061.3,589.7,1093.7,573.7,0.94,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2098599,2098648,50,1087.8,573.5,1282.8,526.4,5.15,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2098833,2098851,19,1294.9,527.5,1279,488.4,1.08,"1188.jpg",2096705,2097180,FALSE,FALSE
9,2099178,2099229,52,1281.4,498.5,1049.9,235.4,8.98,"1188.jpg",2096705,2097180,FALSE,FALSE
10,2104015,2104065,51,919.1,547,816.4,732.6,5.49,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2104286,2104312,27,807.8,747.1,746.3,834.1,2.73,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2104485,2104533,49,760.1,833.9,606.2,911.6,4.36,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2104915,2104944,30,596.2,920.7,756.8,905.9,4.06,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2105131,2105189,59,749.1,911.2,1312.1,848.5,14.3,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2105343,2105385,43,1312.9,841.5,1462.8,654.8,6.02,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2105805,2105859,55,1458,658.6,1250.7,812.7,6.5,"1226.jpg",2103480,2104014,FALSE,FALSE
10,2106437,2106502,66,1236.2,828.7,834.5,513.7,13.1,"1226.jpg",2103480,2104014,FALSE,FALSE
11,2110320,2110367,48,798.3,630.7,1012.8,782.2,6.78,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2110672,2110721,50,1019.8,804.2,880.7,887,4.15,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2110872,2110939,68,872.5,889.9,761.7,346.7,14.16,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2111129,2111142,14,758.9,338.3,750.6,360.8,0.62,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2111349,2111407,59,752.9,367.9,845.3,753.8,10.23,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2111598,2111623,26,847.5,777.3,898.9,885.3,3.06,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2112033,2112065,33,898.3,882.8,1089,816,5.18,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2112273,2112325,53,1082.1,813.5,1367.9,805,7.24,"1227.jpg",2109763,2110319,FALSE,FALSE
11,2112644,2112688,45,1381,803.9,1416.9,580.9,5.72,"1227.jpg",2109763,2110319,FALSE,FALSE
12,2114464,2114501,38,880.7,348.5,861,227.6,3.15,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2114919,2114975,57,859.1,240.1,805,514.9,7.21,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2115157,2115211,55,802.8,540.1,550.8,508.1,6.47,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2115271,2115335,65,531.7,508,1093.4,315.1,15.11,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2115645,2115692,48,1115,311.4,980.7,280.9,3.54,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2116196,2116266,71,971.2,276.4,450.3,486.7,14.19,"1233.jpg",2114038,2114463,FALSE,FALSE
12,2116990,2117054,65,443.9,503.3,818.9,812.2,12.28,"1233.jpg",2114038,2114463,FALSE,FALSE
13,2119945,2119966,22,1100.5,260.5,1029.3,263.4,1.83,"1265.jpg",2119297,2119944,FALSE,FALSE
13,2120214,2120235,22,1040.8,262.3,1036.3,322,1.54,"1265.jpg",2119297,2119944,FALSE,FALSE
13,2120728,2120791,64,1037.9,303.4,1154.1,632.5,9.01,"1265.jpg",2119297,2119944,FALSE,FALSE
13,2121008,2121064,57,1149.2,654.8,944.3,745.8,5.79,"1265.jpg",2119297,2119944,FALSE,FALSE
13,2121423,2121474,52,932.6,753,790.1,840,4.29,"1265.jpg",2119297,2119944,FALSE,FALSE
13,2121912,2121970,59,775.2,851.4,518,895.8,6.56,"1265.jpg",2119297,2119944,FALSE,FALSE
14,2125039,2125086,48,858.1,386.7,835.9,256.6,3.39,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2125219,2125282,64,837.3,255.9,1008.8,675.8,11.68,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2125646,2125694,49,1009.9,709.3,1444.8,581.2,11.49,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2125829,2125882,54,1437.4,569.1,1490.6,437.7,3.58,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2126143,2126226,84,1485.7,440.3,723.5,448.9,19.13,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2126489,2126511,23,717.6,444.1,694.8,402.3,1.23,"1277.jpg",2124572,2125038,FALSE,FALSE
14,2126952,2127025,74,699.3,403.7,1042.7,655.9,10.98,"1277.jpg",2124572,2125038,FALSE,FALSE
15,2129198,2129228,31,1089.1,468.2,1092.1,361.7,2.76,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2129582,2129649,68,1094.3,368.8,1198.7,838.8,12.33,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2129842,2129880,39,1199,862.2,1295,727.5,4.21,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2130050,2130075,26,1289.9,734.9,1319.6,639.1,2.56,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2130312,2130378,67,1311.1,629.5,780.2,649,13.57,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2130624,2130644,21,755.3,650.5,816.9,673.1,1.69,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2131024,2131083,60,804.7,666.1,453,716.2,8.96,"1287.jpg",2128855,2129197,FALSE,FALSE
15,2131247,2131315,69,433.7,719.5,534.6,176.8,13.79,"1287.jpg",2128855,2129197,FALSE,FALSE
16,2133909,2133969,61,1126.7,653.5,1221.7,394.1,7.12,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2134076,2134126,51,1224.1,384.6,1009.2,332.2,5.69,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2134382,2134435,54,991,327.1,692.3,311.7,7.68,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2134987,2135048,62,682.1,308.9,1009.7,324.1,8.41,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2135191,2135244,54,1004.9,320.7,1279.4,390.2,7.25,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2135517,2135552,36,1292.9,396.7,1351.5,540.2,3.97,"1296.jpg",2133288,2133908,FALSE,FALSE
16,2136127,2136193,67,1345,540.7,818.5,615.6,13.57,"1296.jpg",2133288,2133908,FALSE,FALSE
17,2138388,2138436,49,1096.2,508.9,756.1,360.6,9.58,"1335.jpg",2137755,2138387,FALSE,FALSE
17,2138616,2138636,21,757,358.9,810.3,337.9,1.47,"1335.jpg",2137755,2138387,FALSE,FALSE
17,2139133,2139194,62,802.1,345,1105.5,454.3,8.32,"1335.jpg",2137755,2138387,FALSE,FALSE
17,2139499,2139554,56,1097.5,456.2,1098.7,732.8,7.15,"1335.jpg",2137755,2138387,FALSE,FALSE
18,2142582,2142649,68,788.3,612,1201.8,737.3,11.11,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2142902,2142923,22,1201.4,737.8,1185.5,808.3,1.85,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2143289,2143309,21,1184.8,792.3,1243.5,818.6,1.64,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2143495,2143536,42,1231.5,816.1,1144.9,665.5,4.45,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2143890,2143911,22,1146,672.5,1108.5,635.9,1.35,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2144271,2144296,26,1106.7,625.4,1190.9,712.4,3.12,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2144613,2144660,48,1177.8,709.6,1100.4,481.6,6.23,"1391.jpg",2142072,2142581,FALSE,FALSE
18,2144786,2144826,41,1097.3,488.7,1014,302.4,5.27,"1391.jpg",2142072,2142581,FALSE,FALSE
19,2147760,2147781,22,953.3,686.5,978.5,753.4,1.85,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2147967,2148001,35,975.8,753.8,916.1,859.2,3.11,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2148294,2148345,52,921.6,843.5,1195.8,851.3,7.02,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2148614,2148677,64,1212.5,851.5,1203.6,472.5,9.71,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2148870,2148917,48,1194.3,452.9,1333.6,240.7,6.46,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2149043,2149067,25,1338.2,247,1277.6,167.8,2.5,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2149350,2149406,57,1280.7,166,1063.8,352.6,7.29,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2149708,2149777,70,1049.6,373.2,710.9,417.4,8.79,"1420.jpg",2147322,2147759,FALSE,FALSE
19,2150037,2150080,44,696,418.6,705.4,181.5,6.05,"1420.jpg",2147322,2147759,FALSE,FALSE
20,2154029,2154087,59,913.9,592.3,1315,624.3,10.32,"1433.jpg",2153555,2154028,FALSE,FALSE
20,2154326,2154398,73,1335.5,636,984.8,376.9,11.18,"1433.jpg",2153555,2154028,FALSE,FALSE
20,2154498,2154524,27,972.7,370.7,941.3,291.4,2.2,"1433.jpg",2153555,2154028,FALSE,FALSE
20,2155633,2155778,146,923.1,314.4,907.6,323.8,0.47,"1433.jpg",2153555,2154028,FALSE,FALSE
20,2155985,2156054,70,910.6,333.6,1391.6,614.5,14.19,"1433.jpg",2153555,2154028,FALSE,FALSE
21,2158817,2158828,12,949.1,289.6,927.7,272.7,0.7,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2159051,2159107,57,930.7,265.8,783.1,519.1,7.56,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2159572,2159599,28,792.2,547.5,732.4,660.8,3.32,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2159990,2160044,55,735.2,651.7,1068.7,700.6,8.69,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2160222,2160262,41,1082.2,695.9,1003.6,524.6,4.89,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2160467,2160504,38,1001.7,516.8,1014.5,331.2,4.82,"1460.jpg",2157955,2158816,FALSE,FALSE
21,2160679,2160702,24,1010.8,336.1,951.4,295.6,1.86,"1460.jpg",2157955,2158816,FALSE,FALSE
22,2174614,2174659,46,1155.6,529.6,1237.2,309.5,6.04,"1472.jpg",2174097,2174613,FALSE,FALSE
22,2174825,2174842,18,1238,322,1212,287.5,1.1,"1472.jpg",2174097,2174613,FALSE,FALSE
22,2175303,2175341,39,1213.7,288.7,993.9,268.4,5.66,"1472.jpg",2174097,2174613,FALSE,FALSE
22,2175781,2175828,48,1006.9,265.9,1155.8,291.6,3.88,"1472.jpg",2174097,2174613,FALSE,FALSE
22,2175937,2176017,81,1166.8,294,574.1,505.5,15.99,"1472.jpg",2174097,2174613,FALSE,FALSE
22,2176550,2176626,77,572,513.7,1247.7,929.8,20.02,"1472.jpg",2174097,2174613,FALSE,FALSE
23,2181140,2181183,44,996.2,564.7,877.7,363.6,6.05,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2181379,2181399,21,869.9,373.1,916.6,395.2,1.34,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2181847,2181906,60,908.8,394.3,1073.7,741,9.92,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2182177,2182234,58,1070.4,756.1,1399.7,878.6,8.87,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2182503,2182568,66,1409.3,880.4,1472,485.6,10.04,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2182669,2182719,51,1476.8,475.1,1458.3,354.1,3.09,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2183185,2183215,31,1465.2,331.7,1252.2,303.8,5.37,"1479.jpg",2180564,2181139,FALSE,FALSE
23,2183553,2183613,61,1275.7,306,898.2,296.5,9.66,"1479.jpg",2180564,2181139,FALSE,FALSE
24,2187621,2187645,25,1029.5,531.8,1120.1,512.1,2.4,"1480.jpg",2187214,2187620,FALSE,FALSE
24,2188529,2188598,70,1114.1,515.8,540.4,630.4,14.89,"1480.jpg",2187214,2187620,FALSE,FALSE
24,2189131,2189196,66,524.3,636.9,1113.4,523,15.26,"1480.jpg",2187214,2187620,FALSE,FALSE
24,2189423,2189434,12,1128.6,528.2,1125,513.1,0.4,"1480.jpg",2187214,2187620,FALSE,FALSE
24,2189990,2190012,23,1117.5,504.7,1096.1,570.4,1.79,"1480.jpg",2187214,2187620,FALSE,FALSE
25,2193585,2193602,18,834.4,461,851.3,420.1,1.15,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2193911,2193967,57,840.2,422.9,1189.6,251.1,10.01,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2194159,2194176,18,1198.5,248.7,1185.7,209.9,1.04,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2194360,2194397,38,1189.6,207.5,1039.5,322.8,4.85,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2194614,2194681,68,1050.4,316.3,846.8,737.8,12.06,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2194968,2194988,21,842.9,755.1,845.3,822.2,1.72,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2195100,2195151,52,843.5,814.5,860.7,591.8,5.76,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2195360,2195422,63,858.6,574.8,433,876.6,13.14,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2195687,2195706,20,430.3,868.7,464.9,835.6,1.18,"1481.jpg",2193130,2193584,FALSE,FALSE
25,2196021,2196098,78,460.9,831.8,1178.3,444.8,20.51,"1481.jpg",2193130,2193584,FALSE,FALSE
26,2199831,2199849,19,725.3,516,743.6,473.3,1.2,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2200280,2200326,47,734.4,480.2,734.8,646.7,4.3,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2200424,2200491,68,732.4,660.7,1143.6,709.9,10.65,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2200709,2200743,35,1144.9,703.4,1149.8,656.1,1.23,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2200893,2200952,60,1157.4,658.1,1399.3,423,8.59,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2201145,2201165,21,1395.7,411.2,1365.1,378.6,1.13,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2201293,2201348,56,1364.6,386.5,1120.3,548.7,7.49,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2201637,2201657,21,1100.7,559.6,1079.4,575.9,0.7,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2201897,2201914,18,1085.7,568.8,1113.1,604,1.16,"1491.jpg",2199380,2199830,FALSE,FALSE
26,2202100,2202127,28,1105.6,598.2,1095.5,540.5,1.52,"1491.jpg",2199380,2199830,FALSE,FALSE
27,2205724,2205784,61,1075.3,601,810,375,9.02,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2206623,2206696,74,811.3,368.6,1244.3,665,13.48,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2207040,2207088,49,1237,669.9,1468.2,456.6,7.95,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2207174,2207219,46,1467.4,453.2,1536.3,413.6,1.96,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2207594,2207651,58,1546.3,413.1,1160.9,490.1,9.82,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2207834,2207891,58,1133.5,494.9,878.5,654.2,7.78,"1522.jpg",2205255,2205723,FALSE,FALSE
27,2207994,2208050,57,858.6,662.6,807,412.1,6.63,"1522.jpg",2205255,2205723,FALSE,FALSE
28,2210099,2210152,54,1015.4,462.4,1320,430.4,7.84,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2210348,2210430,83,1332.7,435.6,590.2,332.2,18.91,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2210778,2210821,44,575.8,341,557.8,449.2,2.8,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2211051,2211107,57,548.6,458.4,664.6,743.3,7.85,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2211334,2211400,67,658.1,761.4,1072,843.1,10.78,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2211567,2211594,28,1075.5,840.8,1198.7,849.2,3.16,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2212024,2212069,46,1189.2,840.1,1022.4,650.2,6.49,"1526.jpg",2209680,2210098,FALSE,FALSE
28,2212207,2212260,54,1006.2,655.1,1001.5,461.5,5.03,"1526.jpg",2209680,2210098,FALSE,FALSE
29,2214948,2215005,58,931.6,725.3,640.1,373.3,11.75,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2215200,2215214,15,625,370.1,639.1,339.9,0.85,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2215507,2215565,59,638.6,334.6,1113.5,378.7,12.18,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2215722,2215775,54,1134.8,387,1397.9,358.2,6.71,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2216032,2216052,21,1412,354.8,1387.4,310.6,1.28,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2216449,2216520,72,1378,301.7,1113.6,790.2,14.13,"1543.jpg",2214388,2214947,FALSE,FALSE
29,2216765,2216815,51,1099.3,805.5,916.4,809.6,4.71,"1543.jpg",2214388,2214947,FALSE,FALSE
30,2219817,2219874,58,1118.4,481.9,714.1,416.7,10.54,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2220031,2220048,18,692.3,411.9,647.9,394.3,1.22,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2220463,2220521,59,656.2,385.5,1087.8,401.4,11.07,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2220888,2220945,58,1107.7,407,1259.8,637.4,7.11,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2221349,2221377,29,1259.6,651.9,1248.1,740.3,2.29,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2221562,2221596,35,1254.8,733.2,1426.1,693.4,4.42,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2221730,2221794,65,1414.2,694.4,1097.6,762.5,8.2,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2221918,2221980,63,1102.2,759.4,682,736.4,10.79,"1544.jpg",2219364,2219816,FALSE,FALSE
30,2222278,2222300,23,665.1,731.5,595.9,716,1.8,"1544.jpg",2219364,2219816,FALSE,FALSE
31,2225854,2225878,25,1120,468.6,1167.1,386.5,2.44,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2226125,2226187,63,1163.4,369.9,719.4,464,11.66,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2226518,2226561,44,709.5,474.5,1037.9,373.3,8.86,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2226889,2226917,29,1042,390.7,989.5,458.6,2.23,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2227122,2227186,65,995.5,445.8,540.5,423.2,11.62,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2227342,2227364,23,517.8,422.5,558.6,396.2,1.22,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2227664,2227709,46,551.2,402.6,1006.4,317.8,11.79,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2227790,2227816,27,1007.8,320.7,1001,229.6,2.34,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2228089,2228141,53,1008,241.2,1016.7,484.9,6.28,"1566.jpg",2225439,2225853,FALSE,FALSE
31,2228474,2228496,23,1011.1,502.6,984.7,449.1,1.55,"1566.jpg",2225439,2225853,FALSE,FALSE
32,2230115,2230151,37,1063.7,446.1,1065.7,293.7,3.94,"1567.jpg",2229714,2230114,FALSE,FALSE
32,2230471,2230537,67,1080.7,319.2,923.4,754.9,11.93,"1567.jpg",2229714,2230114,FALSE,FALSE
