"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
1,1409645,1409666,22,916.7,611.6,848.3,629.1,1.83,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1410020,1410051,32,842.8,625.3,959.2,700.8,3.6,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1410228,1410252,25,952.8,704,1031,664.1,2.27,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1410482,1410506,25,1025.8,662.1,1096.7,603.9,2.38,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1410731,1410782,52,1093.4,587.8,761,439.9,9.41,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1410992,1411010,19,761,427.8,708.5,418.9,1.37,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1411247,1411291,45,702.1,422.3,950.8,308.4,7.04,"1001.jpg",1408753,1409644,FALSE,FALSE
1,1411626,1411636,11,938.7,315.8,920.1,320.5,0.5,"1001.jpg",1408753,1409644,FALSE,FALSE
2,1414146,1414163,18,816.2,447.4,809.5,493.5,1.21,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1414484,1414504,21,812.2,483.1,768.8,519.9,1.47,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1414868,1414889,22,763.1,525.3,825.3,479.6,2,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1415122,1415128,7,830.2,486.6,838.3,481.3,0.25,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1415305,1415338,34,839.3,479.8,752.2,591.3,3.66,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1415771,1415805,35,746.5,591.7,839.9,489.4,3.59,"1006.jpg",1413578,1414145,FALSE,FALSE
2,1416611,1416677,67,831.2,462.9,1048.5,447.5,5.64,"1006.jpg",1413578,1414145,FALSE,FALSE
3,1418537,1418578,42,876,559.7,884.2,335.8,5.8,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1418986,1418998,13,874.9,338.2,898.7,321.8,0.75,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1419475,1419530,56,898.3,308.5,874.6,628.9,8.3,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1419753,1419775,23,876.8,605.6,898.2,671.2,1.79,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1420086,1420099,14,888.3,672.9,920.5,674.4,0.84,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1420295,1420325,31,921.4,677.7,1053.3,725.1,3.63,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1420439,1420500,62,1042.6,722.8,978.1,348,9.83,"1094.jpg",1418020,1418536,FALSE,FALSE
3,1420631,1420655,25,970.6,356.7,887,337.6,2.22,"1094.jpg",1418020,1418536,FALSE,FALSE
4,1422794,1422850,57,798.9,318.5,1310.5,274.4,13.07,"1101.jpg",1422220,1422793,FALSE,FALSE
4,1423007,1423018,12,1298.8,276.9,1323,264.7,0.68,"1101.jpg",1422220,1422793,FALSE,FALSE
4,1423704,1423750,47,1312.9,257.6,1272,521.3,6.81,"1101.jpg",1422220,1422793,FALSE,FALSE
4,1424104,1424160,57,1269.9,507.3,780.7,345.1,13.19,"1101.jpg",1422220,1422793,FALSE,FALSE
4,1424388,1424401,14,783.7,325.8,797.2,297.4,0.81,"1101.jpg",1422220,1422793,FALSE,FALSE
5,1427082,1427110,29,1076.2,287.3,1116.8,188.8,2.72,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1427631,1427663,33,1103.4,193.2,1020.6,309.6,3.65,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1427830,1427841,12,1013.1,300,997.7,324,0.73,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1428195,1428250,56,984.4,324.8,1313.9,666.8,12.18,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1428390,1428409,20,1308.3,656.3,1254.5,651.4,1.37,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1428620,1428628,9,1256.8,659.5,1242.1,660.8,0.38,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1428982,1429041,60,1243.9,669.5,1119.1,204,12.31,"1112.jpg",1426720,1427081,FALSE,FALSE
5,1429255,1429264,10,1100.9,208.3,1091.7,190.9,0.5,"1112.jpg",1426720,1427081,FALSE,FALSE
6,1431608,1431646,39,964.3,764.1,828.3,626.7,5,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1432103,1432140,38,823.6,631.9,979.4,792.5,5.78,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1432340,1432355,16,975.2,780.2,939.2,767.3,0.99,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1432512,1432553,42,943.5,762.7,957.6,468,7.63,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1432890,1432938,49,953.8,458.6,1297.9,674.5,10.44,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1433194,1433208,15,1277.6,664.1,1310.3,649.9,0.91,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1433401,1433438,38,1305.1,655.6,1249.2,453.7,5.38,"1118.jpg",1430928,1431607,FALSE,FALSE
6,1433681,1433727,47,1232.8,441.2,894.9,402.5,8.75,"1118.jpg",1430928,1431607,FALSE,FALSE
7,1436190,1436246,57,1164.2,316.3,663.1,357.3,12.84,"1132.jpg",1435411,1436189,FALSE,FALSE
7,1436404,1436418,15,659.8,346.2,623.5,343.7,0.92,"1132.jpg",1435411,1436189,FALSE,FALSE
7,1437332,1437389,58,631.4,329.1,1211.5,269.9,14.8,"1132.jpg",1435411,1436189,FALSE,FALSE
7,1437625,1437639,15,1176,272.5,1168.9,302.9,0.8,"1132.jpg",1435411,1436189,FALSE,FALSE
7,1438326,1438367,42,1167.9,293.1,1432.8,273.1,6.68,"1132.jpg",1435411,1436189,FALSE,FALSE
8,1440148,1440284,137,1125.4,362.3,1222.7,528.1,4.96,"1178.jpg",1439645,1440147,FALSE,FALSE
8,1440675,1440713,39,1223.2,527.3,1159.9,348.7,4.88,"1178.jpg",1439645,1440147,FALSE,FALSE
8,1440988,1440999,12,1152.7,345.7,1172.2,356.4,0.57,"1178.jpg",1439645,1440147,FALSE,FALSE
8,1441334,1441353,20,1173.6,359,1120,360.6,1.38,"1178.jpg",1439645,1440147,FALSE,FALSE
8,1441913,1441974,62,1107.8,357.4,663.6,826.9,16.52,"1178.jpg",1439645,1440147,FALSE,FALSE
8,1442418,1442450,33,654.6,808.8,518.5,762.1,3.61,"1178.jpg",1439645,1440147,FALSE,FALSE
9,1444740,1444784,45,1068.9,565.1,1278.1,511,5.55,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1444893,1444911,19,1268.8,516.8,1315.7,484.8,1.45,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1445260,1445308,49,1318.9,482.4,1080.9,256.2,8.39,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1445576,1445587,12,1070.4,250.8,1046.9,255.7,0.62,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1445780,1445799,20,1046.9,252.8,1035.2,308.2,1.45,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1446016,1446067,52,1031.3,313.2,688.8,489.8,9.91,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1446226,1446240,15,693.4,472.1,717.4,453.8,0.78,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1446774,1446822,49,716.2,453,1027.8,328.4,8.64,"1188.jpg",1444261,1444739,FALSE,FALSE
9,1447052,1447068,17,1019.1,333.4,1044.7,301.1,1.06,"1188.jpg",1444261,1444739,FALSE,FALSE
10,1449704,1449840,137,928.2,582.5,840,701.6,3.84,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1450070,1450111,42,842.4,712.8,781,498.8,5.76,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1450564,1450572,9,775.9,504.7,784.5,490.3,0.43,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1450893,1450950,58,784.9,484.9,1395.8,568,15.67,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1451113,1451145,33,1380.9,558.7,1412.4,679.8,3.18,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1451312,1451322,11,1413.3,671.6,1418,650.9,0.54,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1451479,1451518,40,1413.2,647.8,1220.9,834.6,6.77,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1451711,1451723,13,1217.2,828.3,1245.3,808.5,0.87,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1451998,1452052,55,1244.1,810.6,915.1,541.7,10.92,"1226.jpg",1449328,1449703,FALSE,FALSE
10,1452268,1452280,13,906.7,536.9,929.3,524.5,0.67,"1226.jpg",1449328,1449703,FALSE,FALSE
11,1454269,1454337,69,804.7,438.2,618.9,821.1,10.89,"1227.jpg",1453811,1454268,FALSE,FALSE
11,1454588,1454636,49,612.6,801.3,1046.2,789.6,11.05,"1227.jpg",1453811,1454268,FALSE,FALSE
