"block","stime","etime","dur","sxp","syp","exp","eyp","ampl","img","image_onset_time","etime_first_fix","sacc_end_before_onset","sacc_end_before_end_first_fix"
9,5741098,5741137,40,1302.7,498.1,1068.4,607.2,6.64,"1188.jpg",5739738,5740066,FALSE,FALSE
9,5741282,5741299,18,1063,615.3,1097.8,592.7,1.08,"1188.jpg",5739738,5740066,FALSE,FALSE
9,5741468,5741473,6,1095.4,593.4,1101.3,587.1,0.22,"1188.jpg",5739738,5740066,FALSE,FALSE
9,5741739,5741775,37,1101.1,587,1028.5,592.4,1.89,"1188.jpg",5739738,5740066,FALSE,FALSE
9,5742269,5742318,50,1022.1,592.6,676.4,484.2,9.34,"1188.jpg",5739738,5740066,FALSE,FALSE
9,5742752,5742837,86,677.1,489.4,1256,503.5,14.79,"1188.jpg",5739738,5740066,FALSE,FALSE
10,5746113,5746119,7,909.5,577.6,899.4,569.3,0.34,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5746412,5746428,17,886.5,585.5,845.6,607.9,1.21,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5746619,5746656,38,832.3,608.6,738.9,513,3.46,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5746903,5746978,76,744.5,519.5,1361.7,572.9,15.76,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5747145,5747176,32,1373.4,578.7,1365.9,717.1,3.54,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5747313,5747330,18,1375.4,707.4,1411.4,681.2,1.12,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5747752,5747792,41,1405.9,684.2,1413.6,532.2,3.87,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5748066,5748115,50,1410.4,539,1124.1,488.3,7.38,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5748286,5748319,34,1125,489.5,904.4,632,6.81,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5748530,5748561,32,911.5,621.8,769.9,795.3,5.77,"1226.jpg",5745738,5746112,FALSE,FALSE
10,5748760,5748781,22,784.3,801.7,733.6,839.3,1.61,"1226.jpg",5745738,5746112,FALSE,FALSE
11,5753058,5753073,16,797.3,490.3,757.3,468.4,1.18,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5753348,5753401,54,740.3,458.9,1110.4,713.1,11.57,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5753552,5753588,37,1114.3,698.5,1282.8,851.6,5.81,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5753866,5753899,34,1292.9,853.8,1441.8,853.5,3.7,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5754047,5754102,56,1442.8,854.2,881,824.1,14.14,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5754239,5754266,28,905.4,808,1021.8,793.8,3.02,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5754483,5754515,33,1016.3,793.7,844.3,903.7,5.23,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5754920,5754949,30,847.5,899.2,690.9,832.9,4.33,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5755265,5755285,21,677.7,800.5,611,786.8,1.72,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5755589,5755608,20,607.4,776.1,669.8,776.1,1.58,"1227.jpg",5752647,5753057,FALSE,FALSE
11,5755646,5755679,34,680.6,774.7,766.7,758.9,2.24,"1227.jpg",5752647,5753057,FALSE,FALSE
12,5758568,5758607,40,870.6,452.5,854.2,296.2,4.06,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5758708,5758723,16,849.3,298.8,860.4,259.7,1.04,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5759209,5759236,28,865.2,244.5,787.6,266.5,2.07,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5759282,5759290,9,825.2,306.4,841.2,327.7,0.69,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5759648,5759696,49,865.8,344.5,752.7,477,4.5,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5759782,5759838,57,745.9,487.2,1154.8,468.7,10.54,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5760001,5760025,25,1169.3,471.3,1235.3,471.6,1.69,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5760378,5760430,53,1217.9,470.5,1387,261.1,6.84,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5760599,5760711,113,1392.7,260.3,400,432.6,24.8,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5760841,5760872,32,394.1,437.5,434.9,433.4,1,"1233.jpg",5758113,5758567,FALSE,FALSE
12,5761002,5761018,17,438.4,431.3,427.4,397.2,0.9,"1233.jpg",5758113,5758567,FALSE,FALSE
13,5764703,5764748,46,963.5,507.7,1009.2,328.9,4.78,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5764848,5764867,20,1009.4,342.4,1054.6,293.5,1.72,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5764958,5764969,12,1059.3,285.2,1048.7,262.1,0.65,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5765147,5765167,21,1058.1,271.5,1122.8,274.6,1.67,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5765380,5765422,43,1118.9,277,996.5,372,3.99,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5765530,5765553,24,988.2,380.1,972.6,436,1.51,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5765690,5765767,78,977.3,422,740.8,892,13.48,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5766037,5766081,45,752.8,878.8,953,889.3,5.12,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5766318,5766340,23,956.2,894.9,973.1,962.5,1.76,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5766613,5766671,59,980.5,942.4,994.8,593.3,8.94,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5766960,5767027,68,1000.8,582.6,1097.2,317.3,7.3,"1265.jpg",5764305,5764702,FALSE,FALSE
13,5767163,5767174,12,1093.7,298.8,1105.8,275,0.68,"1265.jpg",5764305,5764702,FALSE,FALSE
14,5770442,5770496,55,931.4,524.7,828.9,278.3,6.9,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5770713,5770719,7,832.5,282.3,823.2,277.5,0.27,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5771050,5771096,47,835.6,269.6,728.7,349.1,3.42,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5771266,5771294,29,725.2,360.2,703.7,401.4,1.19,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5771589,5771621,33,705.7,394.3,655.2,541.3,4,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5771780,5771844,65,654.8,532.6,1000.4,719.5,10.11,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5772027,5772057,31,993.8,713.7,945.1,698.8,1.32,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5772350,5772380,31,936.3,698.7,717,727.8,5.69,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5772402,5772453,52,664.7,726.4,699.7,745.2,1.01,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5772702,5772770,69,711.2,737.9,1251.2,426.7,15.94,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5772937,5772972,36,1228.3,423.1,1306.8,359,2.58,"1277.jpg",5770097,5770441,FALSE,FALSE
14,5773144,5773161,18,1317.9,378.5,1324.4,326.7,1.33,"1277.jpg",5770097,5770441,FALSE,FALSE
15,5775793,5775854,62,775.4,638.9,1065.2,431.8,9.21,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5776037,5776047,11,1065.2,429.7,1068.2,405.7,0.63,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5776530,5776538,9,1066.4,412.2,1051.9,420.4,0.43,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5776802,5776826,25,1057.1,416,1024.7,470.2,1.64,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5777012,5777018,7,1028.2,459.2,1015,457.2,0.35,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5777252,5777305,54,1023.3,454.5,767.4,647.7,8.3,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5777498,5777519,22,765.3,655.3,805.6,706.9,1.69,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5777895,5777948,54,801.9,701.6,1256.1,738.8,11.67,"1287.jpg",5775405,5775792,FALSE,FALSE
15,5778266,5778293,28,1252.5,744.7,1200.7,818.8,2.3,"1287.jpg",5775405,5775792,FALSE,FALSE
16,5781592,5781612,21,836.3,592.7,787.9,541.6,1.82,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5781787,5781828,42,776.9,501.2,695.8,349.5,4.43,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5782136,5782184,49,688.7,355.4,982.1,353.1,7.54,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5782312,5782365,54,993.5,357.5,825,535.3,6.35,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5782588,5782648,61,811.9,554.3,972.6,340.8,6.92,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5782735,5782796,62,971.5,331.5,857.1,667.3,9.17,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5782944,5782950,7,860.5,690.2,874.4,692,0.36,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5783078,5783100,23,872.3,690,829.5,722.1,1.38,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5783366,5783402,37,825,721.2,904.3,671,2.43,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5783527,5783531,5,899.4,675.2,902.2,667.5,0.21,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5783695,5783740,46,903.8,663.2,1170.6,740.3,7.16,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5783910,5783966,57,1186.7,749,1243.1,415.1,8.69,"1296.jpg",5781205,5781591,FALSE,FALSE
16,5784264,5784304,41,1242.9,424.4,1254.4,391.5,0.9,"1296.jpg",5781205,5781591,FALSE,FALSE
17,5786828,5786839,12,1083.4,508.7,1058.2,508,0.65,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5787000,5787056,57,1063.5,501.7,783.4,407.9,7.63,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5787516,5787524,9,786.8,396.5,790.4,378.5,0.47,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5787997,5788051,55,787.2,372.5,1101.5,427.1,8.23,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5788197,5788229,33,1096.2,470.7,1062.9,485.2,0.94,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5788518,5788524,7,1058.1,487.9,1066,479.1,0.31,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5788697,5788756,60,1067.1,469.6,1102.9,788.6,8.28,"1335.jpg",5786472,5786827,FALSE,FALSE
17,5789322,5789337,16,1088.7,802.4,1113.1,770.8,1.03,"1335.jpg",5786472,5786827,FALSE,FALSE
18,5792041,5792091,51,934.6,528.9,761.5,640.1,5.33,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5792397,5792457,61,752,638.4,1163.6,591.2,10.66,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5792707,5792753,47,1183.1,596.4,1169.1,773.8,4.59,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5792898,5792920,23,1168.9,787.5,1225.1,817.2,1.62,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5793173,5793186,14,1221.4,817.1,1233.2,842.9,0.72,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5793259,5793320,62,1233.3,842.6,1215.6,555.5,7.37,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5793548,5793595,48,1215.4,546.1,1119.3,682.8,4.31,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5793752,5793775,24,1113,696.4,1181.6,726.2,1.92,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5793953,5793971,19,1172.2,718,1221.6,731.2,1.31,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5794183,5794204,22,1208.2,732.8,1251.3,775.8,1.55,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5794463,5794544,82,1240.7,763.1,1068.1,388.8,10.59,"1391.jpg",5791680,5792040,FALSE,FALSE
18,5794724,5794779,56,1050.4,399.4,996,364.8,1.67,"1391.jpg",5791680,5792040,FALSE,FALSE
19,5797502,5797563,62,977.2,769,678.4,486.9,10.58,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5797711,5797727,17,662.4,479.6,642.8,439.3,1.15,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5797951,5797957,7,640.4,435.2,642.2,423.3,0.31,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5798577,5798629,53,653.7,417.2,1026.4,487.7,9.75,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5798743,5798795,53,1042.5,487.2,1022.7,701.3,5.57,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5798995,5799021,27,1022.7,718.4,928.3,787.8,3.03,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5799271,5799295,25,929.1,787.3,905.8,876.1,2.35,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5799505,5799537,33,903.3,873.3,1065.5,772.6,4.91,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5799840,5799908,69,1079.7,766.9,1213,256,13.51,"1420.jpg",5797055,5797501,FALSE,FALSE
19,5800011,5800033,23,1216.5,236,1296.1,221.2,2.04,"1420.jpg",5797055,5797501,FALSE,FALSE
20,5802529,5802535,7,910.8,340.1,911.2,330,0.26,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5803256,5803314,59,911.3,334.1,863.7,576.1,6.38,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5803543,5803596,54,868.9,581.3,1125.4,633.4,6.77,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5803819,5803843,25,1142.1,633,1198,580.4,1.98,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5804006,5804018,13,1189.5,578.2,1198.2,553.1,0.69,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5804343,5804350,8,1199.1,561.3,1207.1,546.1,0.44,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5804704,5804715,12,1195.1,550.5,1222.7,550.6,0.71,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5804944,5804982,39,1222.2,554.3,1162.5,576,1.63,"1433.jpg",5802047,5802528,FALSE,FALSE
20,5805069,5805115,47,1151.5,583.9,1388.5,667.3,6.38,"1433.jpg",5802047,5802528,FALSE,FALSE
21,5807949,5807970,22,747.2,614.3,754.3,553.5,1.59,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5808251,5808297,47,744.8,530.2,945.4,329.3,7.33,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5808332,5808344,13,944.6,316.9,967.4,293.4,0.84,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5808453,5808470,18,969.4,287.5,925.8,268,1.23,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5808733,5808803,71,937.2,274.2,720.8,734.1,13.04,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5809286,5809338,53,733.4,720.5,751.9,503.3,5.63,"1460.jpg",5807347,5807948,FALSE,FALSE
21,5810312,5810407,96,759.6,500.7,965.5,389.4,6.05,"1460.jpg",5807347,5807948,FALSE,FALSE
22,5815420,5815427,8,1220.6,311.2,1234.7,314,0.37,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5815636,5815671,36,1231.6,315.5,1253.4,495.8,4.66,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5815799,5815815,17,1262,491,1291.5,464.6,1.01,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5816040,5816049,10,1288.2,460.1,1291.8,441.1,0.5,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5816628,5816685,58,1287.3,438.3,1318.8,709.9,7,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5816982,5817100,119,1322.3,721.3,612.2,516.4,18.71,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5817315,5817375,61,604.5,518.6,1272.2,859.5,18.97,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5817565,5817590,26,1269.6,853.7,1308.6,749.6,2.82,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5817816,5817875,60,1300.7,748.9,1187.9,342.5,10.79,"1472.jpg",5814905,5815419,FALSE,FALSE
22,5817985,5818004,20,1190.9,343.1,1250.3,323,1.6,"1472.jpg",5814905,5815419,FALSE,FALSE
23,5821067,5821112,46,1010.8,600,900.5,450.4,4.83,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5821833,5821883,51,902.5,438.9,1019.6,580.5,4.77,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5822380,5822403,24,1012.5,587.5,957.5,607.4,1.52,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5822782,5822804,23,969.5,610.3,1035.2,583,1.85,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5822977,5823027,51,1029.1,586.8,1148.9,345.5,6.96,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5823201,5823223,23,1143.6,355,1212.8,347.7,1.78,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5823347,5823406,60,1208.7,350.1,815.4,326.8,10.12,"1479.jpg",5820597,5821066,FALSE,FALSE
23,5823540,5823562,23,800.8,326.5,720.3,326.7,2.06,"1479.jpg",5820597,5821066,FALSE,FALSE
24,5825814,5825881,68,1085.3,565.1,590.1,667.1,12.93,"1480.jpg",5825197,5825813,FALSE,FALSE
24,5826321,5826392,72,583,664.1,1116.8,524.3,14.09,"1480.jpg",5825197,5825813,FALSE,FALSE
25,5831734,5831749,16,862,482.2,859.3,448.1,0.89,"1481.jpg",5831413,5831733,FALSE,FALSE
25,5832072,5832115,44,844.5,472.5,1097.5,371.3,7.05,"1481.jpg",5831413,5831733,FALSE,FALSE
25,5832275,5832317,43,1090.8,376.4,1214.1,256,4.42,"1481.jpg",5831413,5831733,FALSE,FALSE
25,5832756,5832832,77,1206.8,245.1,820.5,628.6,13.97,"1481.jpg",5831413,5831733,FALSE,FALSE
25,5833024,5833037,14,821.2,632.4,831.9,598.8,0.91,"1481.jpg",5831413,5831733,FALSE,FALSE
25,5834281,5834328,48,832.8,603.6,782.6,769.4,4.47,"1481.jpg",5831413,5831733,FALSE,FALSE
26,5837974,5838029,56,768.3,542.2,1067.7,589.1,7.83,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5838141,5838163,23,1076.5,595,1120.2,575.6,1.24,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5838293,5838299,7,1112.3,573.6,1116.1,564.1,0.27,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5838345,5838365,21,1116.2,567.4,1099.1,555.6,0.54,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5838580,5838602,23,1102.1,549.6,1176.1,549,1.91,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5838795,5838832,38,1171.8,546.9,1104.7,576.5,1.89,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5839027,5839047,21,1095.1,582.3,1131.9,620,1.36,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5839209,5839238,30,1123.8,613.9,1141.5,694.6,2.14,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5839505,5839548,44,1146.2,686.1,1015,682.4,3.39,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5839710,5839769,60,998.2,686.5,740.3,534.6,7.73,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5839863,5839878,16,734.3,530.4,743.6,494.4,0.96,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5840217,5840251,35,734.4,509.9,729.8,667.5,4.07,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5840509,5840586,78,721.8,656.1,1298.9,399.8,16.11,"1491.jpg",5837672,5837973,FALSE,FALSE
26,5840699,5840731,33,1305.1,406.8,1356.3,380.8,1.45,"1491.jpg",5837672,5837973,FALSE,FALSE
27,5843003,5843027,25,882.5,487,786.2,436.8,2.81,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5843591,5843595,5,796.1,409.7,789.3,405.7,0.2,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5843809,5843870,62,790.6,401,1207.2,600.7,11.89,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5843901,5843911,11,1207.1,622.2,1197.5,638.6,0.49,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5844212,5844232,21,1208.1,630.2,1206.5,682.9,1.36,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5844559,5844585,27,1208.5,674.8,1161.9,749.4,2.26,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5844865,5844919,55,1151,732.7,1199.5,585.7,3.99,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5845118,5845156,39,1199.8,583.3,1304.9,557.1,2.76,"1522.jpg",5842705,5843002,FALSE,FALSE
27,5845355,5845381,27,1310.4,559,1413.9,492.4,3.11,"1522.jpg",5842705,5843002,FALSE,FALSE
28,5849213,5849229,17,1011.7,485.6,1012.2,442.9,1.11,"1526.jpg",5848914,5849212,FALSE,FALSE
28,5849373,5849417,45,1016.4,439.3,1353.6,414.6,8.63,"1526.jpg",5848914,5849212,FALSE,FALSE
28,5849704,5849766,63,1343.2,415.2,1192.1,776,9.99,"1526.jpg",5848914,5849212,FALSE,FALSE
28,5849867,5849890,24,1190.8,790,1225,866,2.12,"1526.jpg",5848914,5849212,FALSE,FALSE
