"block","stime","etime","dur","axp","ayp","img","image_onset_time","fix_end_before_onset","fix_order"
1,2686002,2686377,376,936.9,565.9,"1001.jpg",2685578,FALSE,1
1,2686392,2686680,289,888.2,581,"1001.jpg",2685578,FALSE,2
1,2686712,2686960,249,887.4,456.7,"1001.jpg",2685578,FALSE,3
1,2686989,2687275,287,980.3,507.4,"1001.jpg",2685578,FALSE,4
1,2687435,2687556,122,611,448.1,"1001.jpg",2685578,FALSE,5
1,2687602,2688016,415,860.5,260.1,"1001.jpg",2685578,FALSE,6
1,2688052,2688283,232,1034.5,320.9,"1001.jpg",2685578,FALSE,7
1,2688308,2688592,285,931.9,297.9,"1001.jpg",2685578,FALSE,8
2,2695184,2695356,173,880.8,523.2,"1006.jpg",2694928,FALSE,1
2,2695386,2695668,283,754.6,624.5,"1006.jpg",2694928,FALSE,2
2,2695684,2696050,367,726,599.9,"1006.jpg",2694928,FALSE,3
2,2696082,2696389,308,809.5,504.3,"1006.jpg",2694928,FALSE,4
2,2696427,2696566,140,694.3,596.8,"1006.jpg",2694928,FALSE,5
2,2696627,2696948,322,1269.5,640.4,"1006.jpg",2694928,FALSE,6
2,2697016,2697304,289,1169.4,245.5,"1006.jpg",2694928,FALSE,7
2,2697355,2697703,349,849.5,310.1,"1006.jpg",2694928,FALSE,8
2,2697749,2697932,184,571.7,359.5,"1006.jpg",2694928,FALSE,9
3,2701469,2701610,142,888.2,556.6,"1094.jpg",2701211,FALSE,1
3,2701652,2702088,437,885.1,352.9,"1094.jpg",2701211,FALSE,2
3,2702250,2702583,334,895.3,697,"1094.jpg",2701211,FALSE,3
3,2702598,2702819,222,908.9,728.2,"1094.jpg",2701211,FALSE,4
3,2702881,2703103,223,884.6,352.3,"1094.jpg",2701211,FALSE,5
3,2703161,2703402,242,1377.4,342.6,"1094.jpg",2701211,FALSE,6
3,2703423,2703595,173,1427,312.2,"1094.jpg",2701211,FALSE,7
3,2703622,2703885,264,1318.7,250.2,"1094.jpg",2701211,FALSE,8
3,2703949,2704213,265,605.4,323.6,"1094.jpg",2701211,FALSE,9
4,2707123,2707274,152,827.5,331.8,"1101.jpg",2706878,FALSE,1
4,2707293,2707488,196,792.1,296.5,"1101.jpg",2706878,FALSE,2
4,2707542,2708174,633,1297.5,325.2,"1101.jpg",2706878,FALSE,3
4,2708199,2708449,251,1257.6,411.7,"1101.jpg",2706878,FALSE,4
4,2708516,2708893,378,759.5,397.4,"1101.jpg",2706878,FALSE,5
4,2708917,2709430,514,780.8,313.6,"1101.jpg",2706878,FALSE,6
4,2709455,2709926,472,853.6,326.5,"1101.jpg",2706878,FALSE,7
5,2712312,2712523,212,957.2,515.5,"1112.jpg",2712353,FALSE,1
5,2712570,2712758,189,1058.9,329.4,"1112.jpg",2712353,FALSE,2
5,2712783,2713114,332,988.7,343.9,"1112.jpg",2712353,FALSE,3
5,2713181,2713685,505,1288.5,740.4,"1112.jpg",2712353,FALSE,4
5,2713702,2714053,352,1257.7,700.1,"1112.jpg",2712353,FALSE,5
5,2714109,2714363,255,1121.7,935.5,"1112.jpg",2712353,FALSE,6
5,2714455,2715078,624,1060.4,190.9,"1112.jpg",2712353,FALSE,7
5,2715128,2715360,233,983.3,331.4,"1112.jpg",2712353,FALSE,8
6,2717268,2717564,297,935.1,516.5,"1118.jpg",2716962,FALSE,1
6,2717612,2717882,271,1279.3,522.1,"1118.jpg",2716962,FALSE,2
6,2717914,2718166,253,1285.3,719.8,"1118.jpg",2716962,FALSE,3
6,2718224,2718484,261,935.6,757.4,"1118.jpg",2716962,FALSE,4
6,2718513,2719008,496,796.5,641.5,"1118.jpg",2716962,FALSE,5
6,2719046,2719332,287,583.1,543.8,"1118.jpg",2716962,FALSE,6
6,2719385,2719752,368,930.5,497.2,"1118.jpg",2716962,FALSE,7
6,2719811,2720033,223,852.7,709.6,"1118.jpg",2716962,FALSE,8
7,2723016,2723435,420,1147.6,391.2,"1132.jpg",2722803,FALSE,1
7,2723454,2723683,230,1198.9,381.4,"1132.jpg",2722803,FALSE,2
7,2723750,2723985,236,622.9,507.4,"1132.jpg",2722803,FALSE,3
7,2724018,2724577,560,603.3,375.4,"1132.jpg",2722803,FALSE,4
7,2724645,2724868,224,593.7,770.4,"1132.jpg",2722803,FALSE,5
7,2724927,2725101,175,964.3,917.3,"1132.jpg",2722803,FALSE,6
7,2725485,2725756,272,955.3,860.2,"1132.jpg",2722803,FALSE,7
8,2728584,2728776,193,1106.3,429,"1178.jpg",2728378,FALSE,1
8,2728805,2729131,327,1184.5,518.3,"1178.jpg",2728378,FALSE,2
8,2729162,2729282,121,1109.8,396.7,"1178.jpg",2728378,FALSE,3
8,2729353,2729626,274,570.9,825.3,"1178.jpg",2728378,FALSE,4
8,2729653,2729845,193,651,820.1,"1178.jpg",2728378,FALSE,5
8,2729881,2730038,158,490,697.4,"1178.jpg",2728378,FALSE,6
8,2730118,2730291,174,1071.2,371.2,"1178.jpg",2728378,FALSE,7
8,2730354,2730584,231,1391.7,424.5,"1178.jpg",2728378,FALSE,8
8,2730663,2731420,758,508.5,788.2,"1178.jpg",2728378,FALSE,9
9,2733505,2733634,130,757.5,466,"1188.jpg",2733120,FALSE,1
9,2733682,2734011,330,1015.2,302.4,"1188.jpg",2733120,FALSE,2
9,2734028,2734369,342,1045.1,272.2,"1188.jpg",2733120,FALSE,3
9,2734390,2734785,396,1098.1,282.5,"1188.jpg",2733120,FALSE,4
9,2734849,2734993,145,1110.1,602.9,"1188.jpg",2733120,FALSE,5
9,2735010,2735243,234,1108.4,573.3,"1188.jpg",2733120,FALSE,6
9,2735276,2736090,815,1299.5,507.2,"1188.jpg",2733120,FALSE,7
10,2738429,2738574,146,931.4,560.1,"1226.jpg",2738186,FALSE,1
10,2738626,2738859,234,1426.9,613.1,"1226.jpg",2738186,FALSE,2
10,2738876,2739154,279,1405.4,656.7,"1226.jpg",2738186,FALSE,3
10,2739181,2739477,297,1427.8,539.9,"1226.jpg",2738186,FALSE,4
10,2739522,2739735,214,1338,754.4,"1226.jpg",2738186,FALSE,5
10,2739764,2739914,151,1185.7,800,"1226.jpg",2738186,FALSE,6
10,2739932,2740189,258,1221,816.6,"1226.jpg",2738186,FALSE,7
10,2740233,2740403,171,1403.4,698.5,"1226.jpg",2738186,FALSE,8
