"block","stime","etime","dur","axp","ayp","img","image_onset_time","fix_end_before_onset","fix_order"
1,1053405,1053609,205,908.1,672.4,"1001.jpg",1053088,FALSE,1
1,1053651,1053767,117,846.3,564.2,"1001.jpg",1053088,FALSE,2
1,1053816,1054019,204,706,415.5,"1001.jpg",1053088,FALSE,3
1,1054064,1054278,215,865.4,277.5,"1001.jpg",1053088,FALSE,4
1,1054301,1054508,208,874.9,307.3,"1001.jpg",1053088,FALSE,5
1,1054573,1054764,192,1421.4,347.7,"1001.jpg",1053088,FALSE,6
1,1054821,1054986,166,1165.3,235.8,"1001.jpg",1053088,FALSE,7
1,1055056,1055338,283,909.1,625.2,"1001.jpg",1053088,FALSE,8
1,1055364,1055599,236,850.4,649.7,"1001.jpg",1053088,FALSE,9
1,1055643,1055851,209,937.9,750.8,"1001.jpg",1053088,FALSE,10
1,1055920,1056187,268,645.4,394,"1001.jpg",1053088,FALSE,11
2,1059118,1059259,142,810,419.5,"1006.jpg",1058730,FALSE,1
2,1059285,1059465,181,785.1,495.3,"1006.jpg",1058730,FALSE,2
2,1059510,1059786,277,699.5,629.3,"1006.jpg",1058730,FALSE,3
2,1059849,1060118,270,1224.2,657.9,"1006.jpg",1058730,FALSE,4
2,1060180,1060352,173,1143,279,"1006.jpg",1058730,FALSE,5
2,1060392,1060530,139,1008.9,264.5,"1006.jpg",1058730,FALSE,6
2,1060556,1060792,237,931.5,257.9,"1006.jpg",1058730,FALSE,7
2,1060852,1061064,213,713.3,553.3,"1006.jpg",1058730,FALSE,8
2,1061111,1061379,269,640.1,716.8,"1006.jpg",1058730,FALSE,9
2,1061402,1061829,428,621.4,675.4,"1006.jpg",1058730,FALSE,10
3,1063752,1063964,213,906.6,405.6,"1094.jpg",1063555,FALSE,1
3,1063986,1064168,183,867.6,350.1,"1094.jpg",1063555,FALSE,2
3,1064222,1064399,178,863.1,637.4,"1094.jpg",1063555,FALSE,3
3,1064426,1064716,291,899.1,693.1,"1094.jpg",1063555,FALSE,4
3,1064763,1064899,137,1019.8,548.5,"1094.jpg",1063555,FALSE,5
3,1064965,1065171,207,1431.3,280.9,"1094.jpg",1063555,FALSE,6
3,1065190,1065369,180,1411.8,235.8,"1094.jpg",1063555,FALSE,7
3,1065391,1065672,282,1343.8,217.5,"1094.jpg",1063555,FALSE,8
3,1065732,1066107,376,985.7,229.8,"1094.jpg",1063555,FALSE,9
3,1066156,1066416,261,861.4,319.7,"1094.jpg",1063555,FALSE,10
3,1066477,1066654,178,492.4,287.6,"1094.jpg",1063555,FALSE,11
4,1074999,1075118,120,793.5,341.3,"1101.jpg",1074797,FALSE,1
4,1075139,1075367,229,781,313.8,"1101.jpg",1074797,FALSE,2
4,1075427,1075539,113,1279,289.4,"1101.jpg",1074797,FALSE,3
4,1075558,1075734,177,1307.9,273.8,"1101.jpg",1074797,FALSE,4
4,1075759,1076099,341,1303.7,373.3,"1101.jpg",1074797,FALSE,5
4,1076161,1076361,201,844.3,308.8,"1101.jpg",1074797,FALSE,6
4,1076387,1076943,557,784.9,299.5,"1101.jpg",1074797,FALSE,7
4,1076993,1077438,446,605,277.5,"1101.jpg",1074797,FALSE,8
4,1077458,1077689,232,607.8,257.1,"1101.jpg",1074797,FALSE,9
4,1077745,1077896,152,910.2,207.8,"1101.jpg",1074797,FALSE,10
5,1079038,1079192,155,926.4,377.9,"1112.jpg",1079005,FALSE,1
5,1079330,1079485,156,1083.1,216,"1112.jpg",1079005,FALSE,2
5,1079506,1079874,369,1094.3,199.4,"1112.jpg",1079005,FALSE,3
5,1079942,1080094,153,1311.1,659.3,"1112.jpg",1079005,FALSE,4
5,1080118,1080289,172,1264.1,681.2,"1112.jpg",1079005,FALSE,5
5,1080302,1080588,287,1248.4,689,"1112.jpg",1079005,FALSE,6
5,1080655,1080785,131,1498.4,236.3,"1112.jpg",1079005,FALSE,7
5,1080812,1081001,190,1502.1,170.4,"1112.jpg",1079005,FALSE,8
5,1081023,1081220,198,1498.3,208.4,"1112.jpg",1079005,FALSE,9
5,1081293,1081403,111,1271.4,703.7,"1112.jpg",1079005,FALSE,10
5,1081428,1081630,203,1249.6,670.6,"1112.jpg",1079005,FALSE,11
5,1081658,1081975,318,1284.6,748.2,"1112.jpg",1079005,FALSE,12
5,1082000,1082104,105,1365.9,715,"1112.jpg",1079005,FALSE,13
6,1085783,1085934,152,788.7,451.9,"1118.jpg",1085588,FALSE,1
6,1085978,1086269,292,936.9,510.2,"1118.jpg",1085588,FALSE,2
6,1086320,1086597,278,952.7,725.6,"1118.jpg",1085588,FALSE,3
6,1086644,1086940,297,1108.7,839.8,"1118.jpg",1085588,FALSE,4
6,1086981,1087207,227,1164.9,734.6,"1118.jpg",1085588,FALSE,5
6,1087255,1087441,187,1312.8,683,"1118.jpg",1085588,FALSE,6
6,1087468,1087608,141,1363.5,650.3,"1118.jpg",1085588,FALSE,7
6,1087648,1087803,156,1281.2,534.5,"1118.jpg",1085588,FALSE,8
6,1087843,1087974,132,1245.6,357.3,"1118.jpg",1085588,FALSE,9
6,1088017,1088237,221,1112.8,357.1,"1118.jpg",1085588,FALSE,10
6,1088308,1088589,282,732.9,569.9,"1118.jpg",1085588,FALSE,11
7,1090949,1091255,307,610,361.8,"1132.jpg",1090613,FALSE,1
7,1091318,1091615,298,1160.4,300.2,"1132.jpg",1090613,FALSE,2
7,1091630,1091761,132,1153,317.1,"1132.jpg",1090613,FALSE,3
