"block","stime","etime","dur","axp","ayp","img","image_onset_time","fix_end_before_onset","fix_order"
1,3094163,3094367,205,1047.4,484.4,"1001.jpg",3094097,FALSE,1
1,3094411,3094555,145,964.3,637.3,"1001.jpg",3094097,FALSE,2
1,3094580,3094936,357,897.1,673,"1001.jpg",3094097,FALSE,3
1,3094976,3095190,215,1006.7,596,"1001.jpg",3094097,FALSE,4
1,3095245,3095555,311,903.4,318.5,"1001.jpg",3094097,FALSE,5
1,3095604,3096092,489,1078.9,536.3,"1001.jpg",3094097,FALSE,6
1,3096149,3096380,232,705.9,509.7,"1001.jpg",3094097,FALSE,7
1,3096428,3096808,381,827.9,342.7,"1001.jpg",3094097,FALSE,8
1,3096848,3096991,144,659.2,244.5,"1001.jpg",3094097,FALSE,9
1,3097044,3097196,153,1050.6,282,"1001.jpg",3094097,FALSE,10
2,3099034,3099190,157,849.3,462.5,"1006.jpg",3098706,FALSE,1
2,3099242,3099548,307,614.4,737.9,"1006.jpg",3098706,FALSE,2
2,3099573,3099852,280,659.4,691.2,"1006.jpg",3098706,FALSE,3
2,3099882,3100123,242,744,630.2,"1006.jpg",3098706,FALSE,4
2,3100163,3100470,308,807.1,500.7,"1006.jpg",3098706,FALSE,5
2,3100524,3100846,323,1077.7,322.7,"1006.jpg",3098706,FALSE,6
2,3100901,3101400,500,1260.4,702.4,"1006.jpg",3098706,FALSE,7
2,3101484,3101758,275,918.1,407.7,"1006.jpg",3098706,FALSE,8
3,3103499,3103736,238,892,436.7,"1094.jpg",3103205,FALSE,1
3,3103760,3104054,295,874,365.9,"1094.jpg",3103205,FALSE,2
3,3104094,3104275,182,1008.1,298,"1094.jpg",3103205,FALSE,3
3,3104326,3104623,298,1319.6,253.1,"1094.jpg",3103205,FALSE,4
3,3104650,3104983,334,1427.9,325.1,"1094.jpg",3103205,FALSE,5
3,3105048,3105273,226,877.3,718.7,"1094.jpg",3103205,FALSE,6
3,3105291,3105588,298,910.5,710.9,"1094.jpg",3103205,FALSE,7
3,3105616,3105785,170,1002.1,730.3,"1094.jpg",3103205,FALSE,8
3,3105851,3106057,207,530,395.2,"1094.jpg",3103205,FALSE,9
3,3106110,3106304,195,857.6,356.8,"1094.jpg",3103205,FALSE,10
4,3107884,3108084,201,795.9,328.6,"1101.jpg",3107647,FALSE,1
4,3108106,3108328,223,793.6,291.3,"1101.jpg",3107647,FALSE,2
4,3108374,3108621,248,567.6,252.1,"1101.jpg",3107647,FALSE,3
4,3108676,3109028,353,933,307.9,"1101.jpg",3107647,FALSE,4
