"block","stime","etime","dur","axp","ayp","img","image_onset_time","fix_end_before_onset","fix_order"
11,4787200,4787347,148,865.7,457.3,"1227.jpg",4784249,FALSE,10
12,4788715,4788921,207,906,502.6,"1233.jpg",4788757,FALSE,1
12,4788969,4789141,173,889.9,240,"1233.jpg",4788757,FALSE,2
12,4789159,4789712,554,880.1,212.8,"1233.jpg",4788757,FALSE,3
12,4789777,4790067,291,1416.5,504,"1233.jpg",4788757,FALSE,4
12,4790122,4790355,234,867.4,525.7,"1233.jpg",4788757,FALSE,5
12,4790378,4790565,188,865.4,429.6,"1233.jpg",4788757,FALSE,6
12,4790635,4790884,250,1352.2,623.6,"1233.jpg",4788757,FALSE,7
12,4790911,4791049,139,1428.2,582.6,"1233.jpg",4788757,FALSE,8
12,4791102,4791263,162,1469.1,308.4,"1233.jpg",4788757,FALSE,9
12,4791319,4791461,143,898.4,292.7,"1233.jpg",4788757,FALSE,10
12,4791481,4791856,376,890.4,233.7,"1233.jpg",4788757,FALSE,11
13,4793211,4793490,280,922.5,435.2,"1265.jpg",4793282,FALSE,1
13,4793533,4793650,118,1047.2,330.7,"1265.jpg",4793282,FALSE,2
13,4793677,4793995,319,1090.2,231.4,"1265.jpg",4793282,FALSE,3
13,4794022,4794197,176,1047.6,317.8,"1265.jpg",4793282,FALSE,4
13,4794236,4794419,184,1002.5,494.7,"1265.jpg",4793282,FALSE,5
13,4794589,4794878,290,783.5,850.8,"1265.jpg",4793282,FALSE,6
13,4794900,4795005,106,831.2,867.4,"1265.jpg",4793282,FALSE,7
13,4795145,4795291,147,1111.8,284.4,"1265.jpg",4793282,FALSE,8
13,4795311,4795476,166,1106.9,240.2,"1265.jpg",4793282,FALSE,9
13,4795495,4795764,270,1051,213.4,"1265.jpg",4793282,FALSE,10
13,4795793,4796084,292,1177.3,210.6,"1265.jpg",4793282,FALSE,11
13,4796128,4796309,182,1045.1,444.5,"1265.jpg",4793282,FALSE,12
14,4797660,4797895,236,868.2,248.8,"1277.jpg",4797432,FALSE,1
14,4797957,4798241,285,1031.6,759.1,"1277.jpg",4797432,FALSE,2
14,4798264,4798520,257,969.2,710.8,"1277.jpg",4797432,FALSE,3
14,4798568,4798963,396,706.2,568.9,"1277.jpg",4797432,FALSE,4
14,4798974,4799122,149,709.3,542.3,"1277.jpg",4797432,FALSE,5
14,4799173,4799363,191,859.2,316.4,"1277.jpg",4797432,FALSE,6
14,4799386,4799916,531,865.8,251.6,"1277.jpg",4797432,FALSE,7
14,4799973,4800203,231,938.2,684.9,"1277.jpg",4797432,FALSE,8
14,4800227,4800447,221,984.9,721.4,"1277.jpg",4797432,FALSE,9
15,4802223,4802477,255,907.7,464.7,"1287.jpg",4802332,FALSE,1
15,4802518,4802996,479,1050.2,356.6,"1287.jpg",4802332,FALSE,2
15,4803045,4803357,313,1346.9,464.4,"1287.jpg",4802332,FALSE,3
15,4803419,4803595,177,754.5,636.1,"1287.jpg",4802332,FALSE,4
15,4803616,4803947,332,788.5,687,"1287.jpg",4802332,FALSE,5
15,4803958,4804222,265,804.8,697.4,"1287.jpg",4802332,FALSE,6
15,4804272,4804572,301,478.6,736.7,"1287.jpg",4802332,FALSE,7
15,4804589,4804902,314,437.8,703.6,"1287.jpg",4802332,FALSE,8
15,4804952,4805237,286,766.7,659.8,"1287.jpg",4802332,FALSE,9
15,4805251,4805431,181,796.6,668.4,"1287.jpg",4802332,FALSE,10
16,4807000,4807195,196,909.1,501.2,"1296.jpg",4806973,FALSE,1
16,4807228,4807331,104,821,566.4,"1296.jpg",4806973,FALSE,2
16,4807356,4807537,182,864.8,653.7,"1296.jpg",4806973,FALSE,3
16,4807555,4807827,273,843.1,683.6,"1296.jpg",4806973,FALSE,4
16,4807880,4808226,347,721.2,367,"1296.jpg",4806973,FALSE,5
16,4808272,4808532,261,990.7,330.3,"1296.jpg",4806973,FALSE,6
16,4808580,4808891,312,1293.5,369.4,"1296.jpg",4806973,FALSE,7
16,4808950,4809143,194,751.9,623,"1296.jpg",4806973,FALSE,8
16,4809167,4809493,327,792.5,545.8,"1296.jpg",4806973,FALSE,9
16,4809523,4809713,191,866.6,693.3,"1296.jpg",4806973,FALSE,10
16,4809767,4810073,307,1162.4,698.7,"1296.jpg",4806973,FALSE,11
17,4811783,4811935,153,949.1,545.4,"1335.jpg",4811765,FALSE,1
17,4811973,4812207,235,1104.5,495.1,"1335.jpg",4811765,FALSE,2
17,4812434,4812584,151,803.3,358.4,"1335.jpg",4811765,FALSE,3
17,4812641,4812802,162,1126.5,485.8,"1335.jpg",4811765,FALSE,4
17,4812819,4813166,348,1102.2,466.6,"1335.jpg",4811765,FALSE,5
17,4813193,4813395,203,1207.6,478.9,"1335.jpg",4811765,FALSE,6
17,4813423,4813584,162,1092.9,453.3,"1335.jpg",4811765,FALSE,7
17,4813626,4813853,228,1101.9,730.9,"1335.jpg",4811765,FALSE,8
17,4813897,4814140,244,826.4,775.7,"1335.jpg",4811765,FALSE,9
17,4814201,4814389,189,800,327.4,"1335.jpg",4811765,FALSE,10
17,4814399,4814864,466,818.3,333.6,"1335.jpg",4811765,FALSE,11
18,4816390,4816713,324,791.5,614.5,"1391.jpg",4816173,FALSE,1
18,4816731,4816874,144,738.6,623.6,"1391.jpg",4816173,FALSE,2
18,4816927,4817137,211,1018.2,374.1,"1391.jpg",4816173,FALSE,3
18,4817186,4817356,171,1194.9,658.9,"1391.jpg",4816173,FALSE,4
18,4817387,4817589,203,1186.2,820.7,"1391.jpg",4816173,FALSE,5
18,4817600,4817928,329,1173.4,811.5,"1391.jpg",4816173,FALSE,6
18,4817951,4818204,254,1239.2,834.8,"1391.jpg",4816173,FALSE,7
18,4818231,4818492,262,1157.5,730.3,"1391.jpg",4816173,FALSE,8
18,4818503,4818782,280,1157.8,712.6,"1391.jpg",4816173,FALSE,9
18,4818805,4819120,316,1233.9,755.9,"1391.jpg",4816173,FALSE,10
18,4819142,4819272,131,1182.2,719.6,"1391.jpg",4816173,FALSE,11
19,4820824,4821014,191,910.4,537.5,"1420.jpg",4820782,FALSE,1
19,4821041,4821234,194,885.4,725.8,"1420.jpg",4820782,FALSE,2
19,4821260,4821437,178,979.4,790.3,"1420.jpg",4820782,FALSE,3
19,4821476,4821735,260,1142,779.6,"1420.jpg",4820782,FALSE,4
19,4821778,4821994,217,906.1,862.7,"1420.jpg",4820782,FALSE,5
19,4822038,4822251,214,1136.3,857.7,"1420.jpg",4820782,FALSE,6
19,4822273,4822421,149,1049.8,855.5,"1420.jpg",4820782,FALSE,7
19,4822493,4822643,151,1278.4,319.2,"1420.jpg",4820782,FALSE,8
19,4822673,4822912,240,1307,159.9,"1420.jpg",4820782,FALSE,9
19,4822972,4823135,164,735.4,496.6,"1420.jpg",4820782,FALSE,10
19,4823158,4823552,395,691.5,445,"1420.jpg",4820782,FALSE,11
19,4823564,4823696,133,677.4,418.9,"1420.jpg",4820782,FALSE,12
19,4823743,4823881,139,754,176,"1420.jpg",4820782,FALSE,13
20,4826106,4826578,473,926,301.3,"1433.jpg",4825840,FALSE,1
20,4826617,4826791,175,945.9,469.1,"1433.jpg",4825840,FALSE,2
20,4826829,4827071,243,933.9,284.2,"1433.jpg",4825840,FALSE,3
20,4827129,4827334,206,1247.5,681.6,"1433.jpg",4825840,FALSE,4
20,4827360,4827572,213,1361,621.2,"1433.jpg",4825840,FALSE,5
20,4827602,4827972,371,1373.4,486,"1433.jpg",4825840,FALSE,6
20,4828007,4828220,214,1432.4,664.7,"1433.jpg",4825840,FALSE,7
20,4828277,4828524,248,846.9,644.8,"1433.jpg",4825840,FALSE,8
20,4828546,4828708,163,871.1,582.9,"1433.jpg",4825840,FALSE,9
21,4830872,4831055,184,960.7,472.1,"1460.jpg",4830915,FALSE,1
21,4831172,4831616,445,969.2,218.5,"1460.jpg",4830915,FALSE,2
21,4831672,4832002,331,759.7,600.5,"1460.jpg",4830915,FALSE,3
21,4832028,4832492,465,720.6,715.6,"1460.jpg",4830915,FALSE,4
21,4832541,4832935,395,737.5,548.7,"1460.jpg",4830915,FALSE,5
21,4832955,4833278,324,774.8,500.7,"1460.jpg",4830915,FALSE,6
21,4833325,4833580,256,1015.5,339.8,"1460.jpg",4830915,FALSE,7
21,4833624,4833940,317,1054.2,612.8,"1460.jpg",4830915,FALSE,8
22,4836387,4836522,136,914.4,529.6,"1472.jpg",4836340,FALSE,1
22,4836573,4836697,125,1226.4,351.7,"1472.jpg",4836340,FALSE,2
22,4836723,4837238,516,1232.9,287.1,"1472.jpg",4836340,FALSE,3
22,4837275,4837499,225,1276,425.7,"1472.jpg",4836340,FALSE,4
22,4837518,4838006,489,1294.4,444.3,"1472.jpg",4836340,FALSE,5
22,4838056,4838328,273,1328,732,"1472.jpg",4836340,FALSE,6
22,4838337,4838444,108,1317.3,714.2,"1472.jpg",4836340,FALSE,7
22,4838486,4838732,247,1241.8,494.9,"1472.jpg",4836340,FALSE,8
22,4838794,4839439,646,601.1,472,"1472.jpg",4836340,FALSE,9
23,4841535,4841699,165,884.8,383.2,"1479.jpg",4841315,FALSE,1
23,4841715,4842294,580,919.7,412.3,"1479.jpg",4841315,FALSE,2
23,4842342,4842720,379,1233.1,344,"1479.jpg",4841315,FALSE,3
23,4842752,4843001,250,1355.9,331.6,"1479.jpg",4841315,FALSE,4
23,4843053,4843209,157,1120.6,671.3,"1479.jpg",4841315,FALSE,5
23,4843231,4843694,464,1040.4,611.9,"1479.jpg",4841315,FALSE,6
23,4843747,4843919,173,911,353.6,"1479.jpg",4841315,FALSE,7
23,4843936,4844096,161,952.1,335.4,"1479.jpg",4841315,FALSE,8
23,4844122,4844329,208,883.3,418.3,"1479.jpg",4841315,FALSE,9
24,4846630,4846784,155,914.8,516.9,"1480.jpg",4846607,FALSE,1
24,4846820,4847066,247,1069.8,512.3,"1480.jpg",4846607,FALSE,2
24,4847091,4847648,558,1136.6,547.7,"1480.jpg",4846607,FALSE,3
24,4847696,4847898,203,1192.1,854.1,"1480.jpg",4846607,FALSE,4
24,4847923,4848368,446,1178.8,777.7,"1480.jpg",4846607,FALSE,5
24,4848417,4848789,373,1098.9,505.4,"1480.jpg",4846607,FALSE,6
24,4848844,4849065,222,653.3,678.8,"1480.jpg",4846607,FALSE,7
24,4849094,4849588,495,548.4,624.6,"1480.jpg",4846607,FALSE,8
25,4851854,4852294,441,857.5,440.1,"1481.jpg",4851690,FALSE,1
25,4852342,4852471,130,1139.6,284.4,"1481.jpg",4851690,FALSE,2
25,4852496,4852666,171,1195,177.6,"1481.jpg",4851690,FALSE,3
25,4852828,4852995,168,865.8,499.8,"1481.jpg",4851690,FALSE,4
25,4853023,4853337,315,844.5,604.5,"1481.jpg",4851690,FALSE,5
25,4853565,4853845,281,858.9,418.2,"1481.jpg",4851690,FALSE,6
25,4853871,4854106,236,840.2,494.3,"1481.jpg",4851690,FALSE,7
25,4854165,4854362,198,1185.2,258.1,"1481.jpg",4851690,FALSE,8
25,4854381,4854789,409,1197,211.3,"1481.jpg",4851690,FALSE,9
26,4856736,4856998,263,965.6,472.3,"1491.jpg",4856832,FALSE,1
26,4857041,4857193,153,757.3,499,"1491.jpg",4856832,FALSE,2
26,4857209,4857447,239,764.3,465.9,"1491.jpg",4856832,FALSE,3
26,4857507,4857709,203,1411.3,377.8,"1491.jpg",4856832,FALSE,4
26,4857806,4857989,184,1163.2,611.8,"1491.jpg",4856832,FALSE,5
26,4858012,4858316,305,1118,538.1,"1491.jpg",4856832,FALSE,6
26,4858335,4858506,172,1139,581.7,"1491.jpg",4856832,FALSE,7
26,4858534,4858692,159,1169.7,746,"1491.jpg",4856832,FALSE,8
26,4858716,4858990,275,1127.2,818.3,"1491.jpg",4856832,FALSE,9
26,4859071,4859248,178,1149.5,363.2,"1491.jpg",4856832,FALSE,10
26,4859263,4859470,208,1135.9,334.5,"1491.jpg",4856832,FALSE,11
26,4859516,4859692,177,1410.1,394.2,"1491.jpg",4856832,FALSE,12
26,4859709,4859845,137,1391.9,360.1,"1491.jpg",4856832,FALSE,13
27,4861903,4862084,182,947.8,500.7,"1522.jpg",4861949,FALSE,1
27,4862119,4862520,402,806.5,366.6,"1522.jpg",4861949,FALSE,2
27,4862538,4863122,585,768,355.7,"1522.jpg",4861949,FALSE,3
27,4863184,4863548,365,1230.6,611.2,"1522.jpg",4861949,FALSE,4
27,4863571,4863755,185,1209.9,671.9,"1522.jpg",4861949,FALSE,5
27,4863802,4864112,311,1455.3,578.1,"1522.jpg",4861949,FALSE,6
27,4864134,4864296,163,1487.8,548.6,"1522.jpg",4861949,FALSE,7
27,4864363,4864581,219,823.3,355.1,"1522.jpg",4861949,FALSE,8
27,4864597,4865047,451,806.4,382.5,"1522.jpg",4861949,FALSE,9
28,4867379,4867530,152,999,432.8,"1526.jpg",4867115,FALSE,1
28,4867576,4867765,190,1300.5,427.9,"1526.jpg",4867115,FALSE,2
28,4867962,4868073,112,1284.1,453.5,"1526.jpg",4867115,FALSE,3
28,4868130,4868244,115,797.6,348.7,"1526.jpg",4867115,FALSE,4
28,4868279,4868533,255,993.8,393.4,"1526.jpg",4867115,FALSE,5
28,4868586,4868734,149,610.2,403.4,"1526.jpg",4867115,FALSE,6
28,4868758,4869006,249,587.8,297.4,"1526.jpg",4867115,FALSE,7
28,4869034,4869218,185,613.5,420.3,"1526.jpg",4867115,FALSE,8
28,4869242,4869508,267,559.5,513,"1526.jpg",4867115,FALSE,9
28,4869530,4869758,229,514.8,575.3,"1526.jpg",4867115,FALSE,10
28,4869784,4870214,431,643.2,578.1,"1526.jpg",4867115,FALSE,11
29,4872247,4873015,769,1058.4,439.9,"1543.jpg",4871923,FALSE,1
29,4873067,4873223,157,1353.6,373.6,"1543.jpg",4871923,FALSE,2
29,4873245,4873646,402,1382.3,307.4,"1543.jpg",4871923,FALSE,3
29,4873702,4873878,177,904.1,386.6,"1543.jpg",4871923,FALSE,4
29,4873920,4874173,254,658.3,388.7,"1543.jpg",4871923,FALSE,5
29,4874222,4874358,137,826.6,692.8,"1543.jpg",4871923,FALSE,6
29,4874397,4874659,263,938.9,786.1,"1543.jpg",4871923,FALSE,7
29,4874702,4875023,322,1141.9,675,"1543.jpg",4871923,FALSE,8
30,4876828,4877039,212,893.2,520,"1544.jpg",4876882,FALSE,1
30,4877085,4877231,147,663.8,433.8,"1544.jpg",4876882,FALSE,2
30,4877245,4877677,433,677.1,418.8,"1544.jpg",4876882,FALSE,3
30,4877733,4877941,209,1165.6,369.2,"1544.jpg",4876882,FALSE,4
30,4877988,4878252,265,1421.1,263.4,"1544.jpg",4876882,FALSE,5
30,4878272,4878527,256,1385.4,299,"1544.jpg",4876882,FALSE,6
30,4878551,4878817,267,1464.4,295,"1544.jpg",4876882,FALSE,7
30,4878839,4879030,192,1395.2,328,"1544.jpg",4876882,FALSE,8
30,4879072,4879270,199,1137,373.9,"1544.jpg",4876882,FALSE,9
30,4879324,4879506,183,684.6,476.1,"1544.jpg",4876882,FALSE,10
30,4879524,4879871,348,680,419.9,"1544.jpg",4876882,FALSE,11
31,4881707,4881974,268,944.6,482,"1566.jpg",4881798,FALSE,1
31,4882013,4882234,222,1134.9,415.8,"1566.jpg",4881798,FALSE,2
31,4882294,4882486,193,721.3,265.4,"1566.jpg",4881798,FALSE,3
31,4882506,4882713,208,662.8,277.4,"1566.jpg",4881798,FALSE,4
31,4882737,4882959,223,588.2,306.5,"1566.jpg",4881798,FALSE,5
31,4883004,4883292,289,846.9,216.6,"1566.jpg",4881798,FALSE,6
31,4883337,4883479,143,1080.9,161.5,"1566.jpg",4881798,FALSE,7
31,4883529,4883701,173,1140.6,480.4,"1566.jpg",4881798,FALSE,8
31,4883754,4883974,221,667.7,544.4,"1566.jpg",4881798,FALSE,9
31,4883997,4884180,184,707.6,495,"1566.jpg",4881798,FALSE,10
31,4884215,4884575,361,563,434.8,"1566.jpg",4881798,FALSE,11
31,4884617,4884772,156,746.4,498.9,"1566.jpg",4881798,FALSE,12
32,4886626,4886750,125,937.9,516.9,"1567.jpg",4886574,FALSE,1
32,4886794,4887515,722,1081.1,319.9,"1567.jpg",4886574,FALSE,2
32,4887591,4887806,216,850.1,692.8,"1567.jpg",4886574,FALSE,3
32,4887818,4888290,473,869.5,672.2,"1567.jpg",4886574,FALSE,4
32,4888350,4888928,579,1111.3,312.4,"1567.jpg",4886574,FALSE,5
32,4888954,4889152,199,1042.7,412.7,"1567.jpg",4886574,FALSE,6
32,4889182,4889464,283,1177.4,511.3,"1567.jpg",4886574,FALSE,7
32,4889505,4889672,168,1407.8,368.9,"1567.jpg",4886574,FALSE,8
33,4891693,4891886,194,938.5,471.6,"1573.jpg",4891732,FALSE,1
33,4891934,4892091,158,1104.9,321.9,"1573.jpg",4891732,FALSE,2
33,4892149,4892342,194,675.6,674,"1573.jpg",4891732,FALSE,3
33,4892364,4892742,379,625.3,652.6,"1573.jpg",4891732,FALSE,4
33,4892792,4892964,173,731.5,425.3,"1573.jpg",4891732,FALSE,5
33,4892978,4893108,131,729.4,457.7,"1573.jpg",4891732,FALSE,6
33,4893156,4893412,257,1098.9,300.1,"1573.jpg",4891732,FALSE,7
33,4893421,4893693,273,1108.1,318.9,"1573.jpg",4891732,FALSE,8
33,4893747,4893981,235,715.6,476.3,"1573.jpg",4891732,FALSE,9
33,4894118,4894371,254,1062.9,770.6,"1573.jpg",4891732,FALSE,10
33,4894424,4894582,159,592.7,769.1,"1573.jpg",4891732,FALSE,11
33,4894607,4894806,200,612.8,674.3,"1573.jpg",4891732,FALSE,12
34,4896481,4896692,212,897.9,488.3,"1576.jpg",4896465,FALSE,1
34,4896746,4896988,243,763.9,246.9,"1576.jpg",4896465,FALSE,2
34,4897039,4897160,122,1169.9,330.9,"1576.jpg",4896465,FALSE,3
34,4897349,4897611,263,765.7,270.1,"1576.jpg",4896465,FALSE,4
34,4897625,4897748,124,784.7,276.5,"1576.jpg",4896465,FALSE,5
34,4897803,4898161,359,1029.4,655.9,"1576.jpg",4896465,FALSE,6
34,4898214,4898626,413,1233.5,369.4,"1576.jpg",4896465,FALSE,7
34,4898666,4898866,201,1409.5,241.3,"1576.jpg",4896465,FALSE,8
34,4898938,4899077,140,632.3,361.1,"1576.jpg",4896465,FALSE,9
34,4899101,4899438,338,560.6,319.3,"1576.jpg",4896465,FALSE,10
35,4901736,4901857,122,932.3,529.4,"1590.jpg",4901532,FALSE,1
35,4901877,4902063,187,936.3,583.2,"1590.jpg",4901532,FALSE,2
35,4902076,4902185,110,914.2,604.2,"1590.jpg",4901532,FALSE,3
35,4902236,4902466,231,1282.6,394.4,"1590.jpg",4901532,FALSE,4
35,4902489,4902683,195,1197,387.9,"1590.jpg",4901532,FALSE,5
35,4902706,4902998,293,1201.9,445.2,"1590.jpg",4901532,FALSE,6
35,4903053,4903209,157,747.3,359.9,"1590.jpg",4901532,FALSE,7
35,4903224,4903423,200,733.7,339,"1590.jpg",4901532,FALSE,8
35,4903451,4903670,220,755.1,265,"1590.jpg",4901532,FALSE,9
35,4903694,4903850,157,768.5,194.5,"1590.jpg",4901532,FALSE,10
35,4903871,4904142,272,757,244.8,"1590.jpg",4901532,FALSE,11
35,4904163,4904356,194,758,284.8,"1590.jpg",4901532,FALSE,12
35,4904410,4904631,222,1227.1,386.1,"1590.jpg",4901532,FALSE,13
36,4906382,4906639,258,909.3,430.1,"1606.jpg",4906482,FALSE,1
36,4906667,4906790,124,1036.7,521.6,"1606.jpg",4906482,FALSE,2
36,4906843,4907136,294,936.4,206.3,"1606.jpg",4906482,FALSE,3
36,4907193,4907369,177,817.6,600.2,"1606.jpg",4906482,FALSE,4
