"block","stime","etime","dur","axp","ayp","img","image_onset_time","fix_end_before_onset","fix_order"
1,5938818,5939001,184,958.4,437.7,"1001.jpg",5938742,FALSE,1
1,5939030,5939265,236,973.7,490.4,"1001.jpg",5938742,FALSE,2
1,5939294,5939474,181,845,529.5,"1001.jpg",5938742,FALSE,3
1,5939513,5939770,258,816.8,634.4,"1001.jpg",5938742,FALSE,4
1,5939817,5940597,781,905.6,775,"1001.jpg",5938742,FALSE,5
1,5940658,5940898,241,672.2,425.8,"1001.jpg",5938742,FALSE,6
1,5940916,5941290,375,627.1,421.8,"1001.jpg",5938742,FALSE,7
1,5941331,5941653,323,838.3,305.5,"1001.jpg",5938742,FALSE,8
1,5941685,5941841,157,876.1,286.8,"1001.jpg",5938742,FALSE,9
2,5943144,5943410,267,852.8,441.9,"1006.jpg",5943234,FALSE,1
2,5943448,5943560,113,862,497.6,"1006.jpg",5943234,FALSE,2
2,5943585,5943891,307,791.1,507.7,"1006.jpg",5943234,FALSE,3
2,5943946,5944121,176,628.7,670.4,"1006.jpg",5943234,FALSE,4
2,5944154,5944441,288,569.1,712.4,"1006.jpg",5943234,FALSE,5
2,5944461,5944595,135,540.4,719.8,"1006.jpg",5943234,FALSE,6
2,5944620,5944776,157,602.7,697.6,"1006.jpg",5943234,FALSE,7
2,5944803,5945187,385,722.6,681.3,"1006.jpg",5943234,FALSE,8
2,5945248,5945550,303,1314.7,734.5,"1006.jpg",5943234,FALSE,9
2,5945573,5946029,457,1338.9,761.2,"1006.jpg",5943234,FALSE,10
2,5946046,5946333,288,1330.2,728.6,"1006.jpg",5943234,FALSE,11
3,5947637,5947835,199,859.6,458.1,"1094.jpg",5947667,FALSE,1
3,5947859,5948053,195,851.8,375.2,"1094.jpg",5947667,FALSE,2
3,5948068,5948501,434,859.5,373.2,"1094.jpg",5947667,FALSE,3
3,5948571,5948757,187,890.4,667,"1094.jpg",5947667,FALSE,4
3,5948793,5949231,439,891.4,718.1,"1094.jpg",5947667,FALSE,5
3,5949268,5949576,309,839.4,680.2,"1094.jpg",5947667,FALSE,6
3,5949623,5949788,166,656.3,549.6,"1094.jpg",5947667,FALSE,7
3,5949833,5949975,143,684.3,405.1,"1094.jpg",5947667,FALSE,8
3,5950025,5950593,569,841.4,356,"1094.jpg",5947667,FALSE,9
3,5950646,5950766,121,1014.8,452.6,"1094.jpg",5947667,FALSE,10
4,5952447,5952644,198,950.9,493.5,"1101.jpg",5952459,FALSE,1
4,5952825,5953351,527,1287.1,278.1,"1101.jpg",5952459,FALSE,2
4,5953394,5953580,187,1297,382.9,"1101.jpg",5952459,FALSE,3
4,5953623,5953941,319,1284.9,492.2,"1101.jpg",5952459,FALSE,4
4,5953958,5954064,107,1289.3,463.9,"1101.jpg",5952459,FALSE,5
4,5954128,5954577,450,821.9,356.2,"1101.jpg",5952459,FALSE,6
4,5954598,5954783,186,827.7,351.5,"1101.jpg",5952459,FALSE,7
4,5954808,5954950,143,749.5,321.9,"1101.jpg",5952459,FALSE,8
4,5954960,5955209,250,731.5,315.8,"1101.jpg",5952459,FALSE,9
4,5955255,5955558,304,685.2,461,"1101.jpg",5952459,FALSE,10
5,5956951,5957150,200,818.8,453.7,"1112.jpg",5956967,FALSE,1
5,5957320,5957471,152,1081.1,217.6,"1112.jpg",5956967,FALSE,2
5,5957483,5957666,184,1060.2,208.6,"1112.jpg",5956967,FALSE,3
5,5957717,5958394,678,972,350.3,"1112.jpg",5956967,FALSE,4
5,5958471,5958606,136,1284.7,668.1,"1112.jpg",5956967,FALSE,5
5,5958634,5959257,624,1253.4,706.1,"1112.jpg",5956967,FALSE,6
5,5959325,5959472,148,1134.2,970.4,"1112.jpg",5956967,FALSE,7
5,5959491,5959701,211,1119.7,932.3,"1112.jpg",5956967,FALSE,8
5,5959763,5960038,276,1342.7,861.2,"1112.jpg",5956967,FALSE,9
6,5961361,5961561,201,866.2,511.9,"1118.jpg",5961267,FALSE,1
6,5961586,5961756,171,891.7,504.4,"1118.jpg",5961267,FALSE,2
6,5961780,5962038,259,914,503.8,"1118.jpg",5961267,FALSE,3
6,5962091,5962500,410,814.7,659.2,"1118.jpg",5961267,FALSE,4
6,5962551,5962846,296,949.1,773,"1118.jpg",5961267,FALSE,5
6,5962866,5963048,183,967.2,771.4,"1118.jpg",5961267,FALSE,6
6,5963089,5963343,255,1262.6,720.8,"1118.jpg",5961267,FALSE,7
6,5963365,5963615,251,1266,696.2,"1118.jpg",5961267,FALSE,8
6,5963661,5964089,429,1271.7,468.8,"1118.jpg",5961267,FALSE,9
6,5964116,5964219,104,1271.1,441.8,"1118.jpg",5961267,FALSE,10
7,5966891,5967098,208,881.7,457.5,"1132.jpg",5966892,FALSE,1
7,5967138,5967247,110,632.7,425.9,"1132.jpg",5966892,FALSE,2
7,5967273,5967423,151,564.1,376.9,"1132.jpg",5966892,FALSE,3
7,5967438,5967807,370,576.1,369.1,"1132.jpg",5966892,FALSE,4
7,5967885,5968180,296,511.9,687.9,"1132.jpg",5966892,FALSE,5
7,5968216,5968423,208,499.8,745.5,"1132.jpg",5966892,FALSE,6
7,5968487,5968693,207,962.7,852.1,"1132.jpg",5966892,FALSE,7
7,5968725,5968846,122,1020.3,779,"1132.jpg",5966892,FALSE,8
7,5968885,5969074,190,927.3,836.7,"1132.jpg",5966892,FALSE,9
7,5969133,5969457,325,1250.8,658.6,"1132.jpg",5966892,FALSE,10
7,5969495,5969648,154,1218.1,539.4,"1132.jpg",5966892,FALSE,11
7,5969707,5969908,202,1121.9,328.1,"1132.jpg",5966892,FALSE,12
8,5972039,5972265,227,964,431.3,"1178.jpg",5972092,FALSE,1
8,5972299,5972750,452,1116.8,374.8,"1178.jpg",5972092,FALSE,2
8,5972767,5972933,167,1114.7,408.4,"1178.jpg",5972092,FALSE,3
8,5972981,5973234,254,1197.3,559.4,"1178.jpg",5972092,FALSE,4
8,5973253,5973417,165,1213.5,575.6,"1178.jpg",5972092,FALSE,5
8,5973472,5973695,224,654.6,838.5,"1178.jpg",5972092,FALSE,6
8,5973718,5973992,275,605.8,859.9,"1178.jpg",5972092,FALSE,7
8,5974026,5974153,128,484.7,834.7,"1178.jpg",5972092,FALSE,8
8,5974174,5974391,218,454.6,800.1,"1178.jpg",5972092,FALSE,9
8,5974417,5974607,191,413.4,708.8,"1178.jpg",5972092,FALSE,10
8,5974628,5975191,564,432.9,675,"1178.jpg",5972092,FALSE,11
9,5976631,5976822,192,850.4,437.6,"1188.jpg",5976667,FALSE,1
9,5976874,5977322,449,688.9,458.3,"1188.jpg",5976667,FALSE,2
9,5977380,5977517,138,1036.8,586,"1188.jpg",5976667,FALSE,3
9,5977666,5977805,140,1093.1,578,"1188.jpg",5976667,FALSE,4
9,5977854,5978102,249,1054.3,269.7,"1188.jpg",5976667,FALSE,5
9,5978121,5978366,246,1007.3,249.1,"1188.jpg",5976667,FALSE,6
9,5978390,5978652,263,1059.6,243.7,"1188.jpg",5976667,FALSE,7
9,5978710,5979380,671,1287.1,499.1,"1188.jpg",5976667,FALSE,8
9,5979432,5979566,135,1094.3,599.4,"1188.jpg",5976667,FALSE,9
9,5979585,5979766,182,1096.7,580.4,"1188.jpg",5976667,FALSE,10
10,5981278,5981415,138,866.6,495,"1226.jpg",5981200,FALSE,1
10,5981450,5981600,151,906.6,544.4,"1226.jpg",5981200,FALSE,2
10,5981614,5981843,230,883.5,550.4,"1226.jpg",5981200,FALSE,3
10,5981879,5982114,236,932.7,689.5,"1226.jpg",5981200,FALSE,4
10,5982167,5982312,146,759.2,522,"1226.jpg",5981200,FALSE,5
10,5982334,5982892,559,722.6,503.7,"1226.jpg",5981200,FALSE,6
10,5982960,5983177,218,754.5,858.4,"1226.jpg",5981200,FALSE,7
10,5983222,5983548,327,705.4,921.7,"1226.jpg",5981200,FALSE,8
10,5983635,5983817,183,1435.7,650.7,"1226.jpg",5981200,FALSE,9
10,5983846,5984127,282,1383.6,667.5,"1226.jpg",5981200,FALSE,10
10,5984163,5984299,137,1413.3,523,"1226.jpg",5981200,FALSE,11
11,5985900,5986027,128,773.7,420.8,"1227.jpg",5985709,FALSE,1
11,5986043,5986288,246,732.4,407.5,"1227.jpg",5985709,FALSE,2
11,5986304,5986542,239,734,403.6,"1227.jpg",5985709,FALSE,3
11,5986560,5986858,299,685.1,409.4,"1227.jpg",5985709,FALSE,4
11,5986912,5987104,193,982.6,746.7,"1227.jpg",5985709,FALSE,5
11,5987132,5987504,373,1028.3,798.5,"1227.jpg",5985709,FALSE,6
11,5987548,5987777,230,761,911.5,"1227.jpg",5985709,FALSE,7
11,5987918,5988300,383,455,769.1,"1227.jpg",5985709,FALSE,8
11,5988313,5988428,116,464.4,750.5,"1227.jpg",5985709,FALSE,9
11,5988455,5988696,242,591.1,753.1,"1227.jpg",5985709,FALSE,10
12,5990192,5990311,120,902.4,520.3,"1233.jpg",5990134,FALSE,1
12,5990356,5990459,104,838.6,302.2,"1233.jpg",5990134,FALSE,2
12,5990479,5990612,134,829.1,269.5,"1233.jpg",5990134,FALSE,3
12,5990631,5990933,303,833.1,257.3,"1233.jpg",5990134,FALSE,4
12,5990991,5991345,355,663.4,471.9,"1233.jpg",5990134,FALSE,5
12,5991374,5991758,385,690.4,482.3,"1233.jpg",5990134,FALSE,6
12,5991818,5991979,162,827.3,778.6,"1233.jpg",5990134,FALSE,7
12,5992018,5992151,134,819.9,864.6,"1233.jpg",5990134,FALSE,8
12,5992206,5992326,121,410.3,516.8,"1233.jpg",5990134,FALSE,9
12,5992351,5992518,168,408.6,441.1,"1233.jpg",5990134,FALSE,10
12,5992528,5992968,441,414.7,425.9,"1233.jpg",5990134,FALSE,11
12,5993047,5993233,187,1131.4,454,"1233.jpg",5990134,FALSE,12
13,5994872,5995084,213,841.2,463.4,"1265.jpg",5994909,FALSE,1
13,5995123,5995224,102,930,467.9,"1265.jpg",5994909,FALSE,2
13,5995249,5995462,214,960.4,403.9,"1265.jpg",5994909,FALSE,3
13,5995491,5995662,172,1032.2,299.4,"1265.jpg",5994909,FALSE,4
13,5995680,5995831,152,1049.4,289.6,"1265.jpg",5994909,FALSE,5
13,5995858,5996055,198,1122.8,302.8,"1265.jpg",5994909,FALSE,6
13,5996093,5996311,219,1006.5,337.5,"1265.jpg",5994909,FALSE,7
13,5996393,5996526,134,790.4,806.7,"1265.jpg",5994909,FALSE,8
13,5996561,5996881,321,814.6,866,"1265.jpg",5994909,FALSE,9
13,5996895,5997233,339,825.1,883.8,"1265.jpg",5994909,FALSE,10
13,5997314,5997493,180,1280.9,577.1,"1265.jpg",5994909,FALSE,11
13,5997533,5997768,236,1383.7,607.8,"1265.jpg",5994909,FALSE,12
13,5997817,5998008,192,1318.1,750.8,"1265.jpg",5994909,FALSE,13
14,5999389,5999535,147,855.7,495.5,"1277.jpg",5999384,FALSE,1
14,5999572,5999711,140,837.8,286.7,"1277.jpg",5999384,FALSE,2
14,5999723,6000171,449,826,287.8,"1277.jpg",5999384,FALSE,3
14,6000227,6000451,225,714,469.5,"1277.jpg",5999384,FALSE,4
14,6000521,6000688,168,986.5,715.9,"1277.jpg",5999384,FALSE,5
14,6000720,6001231,512,958.6,692.4,"1277.jpg",5999384,FALSE,6
14,6001283,6001534,252,897.3,881.5,"1277.jpg",5999384,FALSE,7
14,6001564,6001788,225,909.8,878,"1277.jpg",5999384,FALSE,8
14,6001861,6001974,114,1202.1,452.6,"1277.jpg",5999384,FALSE,9
14,6002009,6002135,127,1215.3,388.7,"1277.jpg",5999384,FALSE,10
14,6002167,6002483,317,1279.5,371.6,"1277.jpg",5999384,FALSE,11
15,6004010,6004159,150,866,452.9,"1287.jpg",6003917,FALSE,1
15,6004215,6004350,136,1073.2,370,"1287.jpg",6003917,FALSE,2
15,6004373,6004648,276,1090.4,344.4,"1287.jpg",6003917,FALSE,3
15,6004671,6004922,252,1035.2,372.5,"1287.jpg",6003917,FALSE,4
15,6004974,6005134,161,1219.8,401.1,"1287.jpg",6003917,FALSE,5
15,6005166,6005389,224,1264.8,427.7,"1287.jpg",6003917,FALSE,6
15,6005433,6005626,194,1281.2,545.1,"1287.jpg",6003917,FALSE,7
15,6005693,6005869,177,1222.9,799.9,"1287.jpg",6003917,FALSE,8
15,6005905,6006216,312,1164.9,831.8,"1287.jpg",6003917,FALSE,9
15,6006287,6006533,247,756.1,671.6,"1287.jpg",6003917,FALSE,10
15,6006556,6006776,221,772.2,684.8,"1287.jpg",6003917,FALSE,11
15,6006838,6007016,179,428.2,706.5,"1287.jpg",6003917,FALSE,12
16,6008706,6008872,167,920.4,502.4,"1296.jpg",6008659,FALSE,1
16,6008910,6009111,202,795.6,524.5,"1296.jpg",6008659,FALSE,2
16,6009140,6009344,205,832.5,662.9,"1296.jpg",6008659,FALSE,3
16,6009372,6009494,123,845,685,"1296.jpg",6008659,FALSE,4
16,6009516,6009668,153,814.9,703.4,"1296.jpg",6008659,FALSE,5
16,6009706,6009913,208,907.4,660.5,"1296.jpg",6008659,FALSE,6
16,6009970,6010269,300,1152.1,703.4,"1296.jpg",6008659,FALSE,7
16,6010288,6010398,111,1163.2,716.3,"1296.jpg",6008659,FALSE,8
16,6010441,6010644,204,1322.6,594.9,"1296.jpg",6008659,FALSE,9
16,6010685,6010907,223,1217,410.2,"1296.jpg",6008659,FALSE,10
16,6010927,6011090,164,1227.1,397.4,"1296.jpg",6008659,FALSE,11
16,6011134,6011389,256,1008.4,403.3,"1296.jpg",6008659,FALSE,12
16,6011423,6011675,253,1051.1,443.4,"1296.jpg",6008659,FALSE,13
17,6013610,6013746,137,756.6,387.5,"1335.jpg",6013450,FALSE,1
17,6013764,6014018,255,770.1,377,"1335.jpg",6013450,FALSE,2
17,6014079,6014587,509,1078.7,485.7,"1335.jpg",6013450,FALSE,3
17,6014659,6014827,169,1064.7,807.8,"1335.jpg",6013450,FALSE,4
17,6014858,6015001,144,1091.7,805.2,"1335.jpg",6013450,FALSE,5
17,6015063,6015397,335,808.7,781.8,"1335.jpg",6013450,FALSE,6
17,6015432,6015598,167,870.7,854.7,"1335.jpg",6013450,FALSE,7
17,6015657,6015916,260,721.3,615.2,"1335.jpg",6013450,FALSE,8
17,6015935,6016051,117,697.6,583.5,"1335.jpg",6013450,FALSE,9
17,6016100,6016549,450,793,329.8,"1335.jpg",6013450,FALSE,10
18,6018477,6018684,208,871.6,459.3,"1391.jpg",6018525,FALSE,1
18,6018735,6018921,187,762.4,564.9,"1391.jpg",6018525,FALSE,2
18,6018944,6019118,175,774.9,613.4,"1391.jpg",6018525,FALSE,3
18,6019179,6019400,222,1218.5,591.5,"1391.jpg",6018525,FALSE,4
18,6019448,6019704,257,1133.5,710.4,"1391.jpg",6018525,FALSE,5
